mun_code,mun_name,district_code,year,gross_income_pc,wage,pension,unemp_benefit,other_benefits,other_income
33054,"Regueras, Las",3305401,2015,14252,6944,4484,251,1089,1418
33055,Ribadedeva,3305501,2022,14153,7221,4208,259,580,1886
33055,Ribadedeva,3305501,2021,12885,6390,3807,502,524,1662
33055,Ribadedeva,3305501,2020,12142,6021,3657,777,521,1167
33055,Ribadedeva,3305501,2019,11931,6270,3483,285,490,1403
33055,Ribadedeva,3305501,2018,11452,5853,3363,287,470,1479
33055,Ribadedeva,3305501,2017,11210,5778,3342,259,411,1421
33055,Ribadedeva,3305501,2016,10536,5296,3263,311,403,1263
33055,Ribadedeva,3305501,2015,10290,5149,3216,352,394,1179
33056,Ribadesella,3305601,2022,15348,6998,4620,305,738,2687
33056,Ribadesella,3305601,2021,14422,6348,4298,492,640,2644
33056,Ribadesella,3305601,2020,13430,5666,4329,717,569,2149
33056,Ribadesella,3305601,2019,13145,5894,4035,294,569,2353
33056,Ribadesella,3305601,2018,12302,5511,3825,259,557,2150
33056,Ribadesella,3305601,2017,11927,5263,3814,281,520,2049
33056,Ribadesella,3305601,2016,11465,5177,3594,296,483,1915
33056,Ribadesella,3305601,2015,11333,4949,3671,333,479,1900
33056,Ribadesella,3305602,2022,15948,7729,4794,304,697,2424
33056,Ribadesella,3305602,2021,14981,7197,4332,477,700,2276
33056,Ribadesella,3305602,2020,13903,6543,4134,713,606,1907
33056,Ribadesella,3305602,2019,13196,6388,3978,315,590,1924
33056,Ribadesella,3305602,2018,12728,6036,3896,315,549,1932
33056,Ribadesella,3305602,2017,12626,6087,3779,332,528,1899
33056,Ribadesella,3305602,2016,11688,5515,3705,365,531,1572
33056,Ribadesella,3305602,2015,11567,5366,3722,379,576,1524
33057,Ribera de Arriba,3305701,2022,15800,8645,4697,251,1246,961
33057,Ribera de Arriba,3305701,2021,14850,8014,4434,366,1103,933
33057,Ribera de Arriba,3305701,2020,14196,7491,4533,563,905,705
33057,Ribera de Arriba,3305701,2019,14292,7964,4503,206,835,783
33057,Ribera de Arriba,3305701,2018,14058,7499,4649,213,843,854
33057,Ribera de Arriba,3305701,2017,12948,7149,4038,251,752,757
33057,Ribera de Arriba,3305701,2016,12934,7170,4094,245,731,695
33057,Ribera de Arriba,3305701,2015,12632,6633,4134,296,703,866
33058,Riosa,3305801,2022,18657,8506,8163,314,979,695
33058,Riosa,3305801,2021,17501,8109,7527,401,849,616
33058,Riosa,3305801,2020,17236,5975,8723,551,839,535
33058,Riosa,3305801,2019,17210,5987,8329,291,831,684
33058,Riosa,3305801,2018,16554,5555,8302,265,815,604
33058,Riosa,3305801,2017,16079,5231,7845,250,786,615
33058,Riosa,3305801,2016,15408,4797,7679,293,743,568
33058,Riosa,3305801,2015,15044,4414,7398,348,742,626
33059,Salas,3305901,2022,16374,7965,5298,229,1082,1800
33059,Salas,3305901,2021,14707,6947,4842,296,1011,1611
33059,Salas,3305901,2020,14086,6501,4714,501,1023,1347
33059,Salas,3305901,2019,14031,6631,4617,240,969,1575
33059,Salas,3305901,2018,13129,6385,4199,216,905,1423
33059,Salas,3305901,2017,12470,6107,3953,182,870,1357
33059,Salas,3305901,2016,12788,6427,3972,198,869,1322
33059,Salas,3305901,2015,11976,5575,3893,220,856,1434
33059,Salas,3305903,2022,14663,5921,4977,200,883,2682
33059,Salas,3305903,2021,13298,5084,4740,256,929,2290
33059,Salas,3305903,2020,12533,4749,4583,388,889,1925
33059,Salas,3305903,2019,12137,4516,4347,101,900,2272
33059,Salas,3305903,2018,11505,4189,4248,145,881,2043
33059,Salas,3305903,2017,11326,4111,4211,138,855,2012
33059,Salas,3305903,2016,10849,3797,4175,169,828,1879
33059,Salas,3305903,2015,10654,3778,4227,208,834,1607
33059,Salas,3305904,2022,15701,7087,5672,199,1066,1677
33059,Salas,3305904,2021,14203,5915,5333,372,1038,1546
33059,Salas,3305904,2020,13138,5265,5143,508,1025,1197
33059,Salas,3305904,2019,13351,5427,5245,208,1026,1444
33059,Salas,3305904,2018,12532,5098,4930,155,983,1367
33059,Salas,3305904,2017,12462,4920,4845,186,904,1607
33059,Salas,3305904,2016,11821,4524,4604,181,933,1581
33059,Salas,3305904,2015,11491,4474,4482,232,951,1352
33060,San Martín del Rey Aurelio,3306001,2022,16490,6682,7516,271,1194,828
33060,San Martín del Rey Aurelio,3306001,2021,15831,6264,7361,329,1116,761
33060,San Martín del Rey Aurelio,3306001,2020,15291,5367,7790,484,1067,584
33060,San Martín del Rey Aurelio,3306001,2019,15001,5301,7777,261,1021,640
33060,San Martín del Rey Aurelio,3306001,2018,14272,5063,7408,259,936,606
33060,San Martín del Rey Aurelio,3306001,2017,13876,4741,7430,244,913,549
33060,San Martín del Rey Aurelio,3306001,2016,13523,4553,7268,256,861,584
33060,San Martín del Rey Aurelio,3306001,2015,13410,4351,7310,276,853,620
33060,San Martín del Rey Aurelio,3306002,2022,16345,6843,7431,248,1169,654
33060,San Martín del Rey Aurelio,3306002,2021,15507,6341,7052,334,1020,760
33060,San Martín del Rey Aurelio,3306002,2020,14993,5524,7455,529,913,572
33060,San Martín del Rey Aurelio,3306002,2019,14543,5560,7251,233,916,582
33060,San Martín del Rey Aurelio,3306002,2018,14033,5123,7159,204,938,609
33060,San Martín del Rey Aurelio,3306002,2017,13467,4811,6914,236,916,590
33060,San Martín del Rey Aurelio,3306002,2016,13281,4714,6818,273,913,564
33060,San Martín del Rey Aurelio,3306002,2015,13222,4419,6805,365,923,710
33060,San Martín del Rey Aurelio,3306004,2022,16548,7327,6906,275,1220,820
33060,San Martín del Rey Aurelio,3306004,2021,15664,6939,6483,384,1093,765
33060,San Martín del Rey Aurelio,3306004,2020,15047,5809,7081,551,987,618
33060,San Martín del Rey Aurelio,3306004,2019,14948,6036,7031,246,928,707
33060,San Martín del Rey Aurelio,3306004,2018,14334,5603,6882,268,886,694
33060,San Martín del Rey Aurelio,3306004,2017,13824,5331,6756,251,837,651
33060,San Martín del Rey Aurelio,3306004,2016,13454,4958,6743,307,830,617
33060,San Martín del Rey Aurelio,3306004,2015,13413,4744,6836,343,811,679
33060,San Martín del Rey Aurelio,3306005,2022,16999,6504,8381,315,1041,758
33060,San Martín del Rey Aurelio,3306005,2021,15846,5966,7837,381,937,726
33060,San Martín del Rey Aurelio,3306005,2020,15560,4890,8629,570,938,532
33060,San Martín del Rey Aurelio,3306005,2019,15532,5029,8329,201,883,620
33060,San Martín del Rey Aurelio,3306005,2018,14452,4428,8302,220,831,539
33060,San Martín del Rey Aurelio,3306005,2017,13967,4179,7845,163,797,573
33060,San Martín del Rey Aurelio,3306005,2016,13648,3843,7679,206,773,539
33060,San Martín del Rey Aurelio,3306005,2015,13344,3541,7398,283,827,645
33061,San Martín de Oscos,3306101,2022,13701,5736,4723,279,971,1993
33061,San Martín de Oscos,3306101,2021,12758,4858,4586,295,926,2093
33061,San Martín de Oscos,3306101,2020,12022,4323,4715,354,1059,1571
33061,San Martín de Oscos,3306101,2019,11917,4440,4524,133,1100,1721
33061,San Martín de Oscos,3306101,2018,12001,4116,4530,79,1028,2247
33061,San Martín de Oscos,3306101,2017,10996,4001,4259,119,889,1728
33061,San Martín de Oscos,3306101,2016,10604,3579,4390,160,912,1563
33061,San Martín de Oscos,3306101,2015,10430,3521,4354,163,854,1539
33062,Santa Eulalia de Oscos,3306201,2022,12775,NA,NA,NA,NA,NA
33062,Santa Eulalia de Oscos,3306201,2021,12331,4054,4051,551,1235,2440
33062,Santa Eulalia de Oscos,3306201,2020,11611,4048,4005,501,1192,1864
33062,Santa Eulalia de Oscos,3306201,2019,10849,3935,3706,257,1140,1811
33062,Santa Eulalia de Oscos,3306201,2018,10653,3735,3695,165,1187,1837
33062,Santa Eulalia de Oscos,3306201,2017,10027,3337,3476,162,1097,1956
33062,Santa Eulalia de Oscos,3306201,2016,10035,3329,3626,157,1075,1848
33062,Santa Eulalia de Oscos,3306201,2015,10032,3116,3720,169,1084,1943
33063,San Tirso de Abres,3306301,2022,13330,5756,4962,279,845,1489
33063,San Tirso de Abres,3306301,2021,12945,5156,4901,483,884,1521
33063,San Tirso de Abres,3306301,2020,12688,5015,4854,468,793,1558
33063,San Tirso de Abres,3306301,2019,13240,5000,4817,259,741,2423
33063,San Tirso de Abres,3306301,2018,12485,4568,4672,292,646,2308
33063,San Tirso de Abres,3306301,2017,12838,4382,4479,230,582,3165
33063,San Tirso de Abres,3306301,2016,11726,4140,4271,199,571,2545
33063,San Tirso de Abres,3306301,2015,11222,3751,4333,237,616,2285
33064,Santo Adriano,3306401,2022,17724,NA,NA,NA,NA,NA
33064,Santo Adriano,3306401,2021,16892,8339,5740,393,1336,973
33064,Santo Adriano,3306401,2020,15467,7707,5387,481,1259,480
33064,Santo Adriano,3306401,2019,15006,6712,5606,178,1225,895
33064,Santo Adriano,3306401,2018,14377,6484,5280,193,1187,1071
33064,Santo Adriano,3306401,2017,13873,6545,5095,155,1116,781
33064,Santo Adriano,3306401,2016,13312,6148,5239,224,1093,533
33064,Santo Adriano,3306401,2015,13470,6224,5250,216,1089,653
33065,Sariego,3306501,2022,17605,9187,5238,232,1125,1824
33065,Sariego,3306501,2021,16574,8377,4944,351,1013,1890
33065,Sariego,3306501,2020,15653,7415,5068,552,958,1661
33065,Sariego,3306501,2019,15463,7494,5072,191,998,1708
33065,Sariego,3306501,2018,15064,7028,4994,187,976,1878
33065,Sariego,3306501,2017,14292,6654,4908,172,983,1575
33065,Sariego,3306501,2016,13857,6415,4816,231,954,1441
33065,Sariego,3306501,2015,13927,6436,4864,246,924,1456
33066,Siero,3306601,2022,17942,10441,4493,273,976,1760
33066,Siero,3306601,2021,16707,9630,4157,419,897,1604
33066,Siero,3306601,2020,15911,8893,4214,647,837,1319
33066,Siero,3306601,2019,15840,9158,4166,241,827,1448
33066,Siero,3306601,2018,15055,8617,3997,238,784,1418
33066,Siero,3306601,2017,14532,8365,3842,248,719,1358
33066,Siero,3306601,2016,14173,8121,3765,280,709,1298
33066,Siero,3306601,2015,13810,7756,3698,325,701,1330
33067,Sobrescobio,3306701,2022,18828,8692,7319,229,1040,1549
33067,Sobrescobio,3306701,2021,17671,8465,6406,375,984,1441
33067,Sobrescobio,3306701,2020,17377,7890,6685,640,1031,1131
33067,Sobrescobio,3306701,2019,17185,8199,6412,287,1002,1285
33067,Sobrescobio,3306701,2018,16113,7353,6314,338,978,1131
33067,Sobrescobio,3306701,2017,15954,7390,6362,248,832,1123
33067,Sobrescobio,3306701,2016,15434,7012,6323,271,756,1073
33067,Sobrescobio,3306701,2015,15490,6903,6296,322,788,1181
33068,Somiedo,3306801,2022,17041,7848,6205,211,678,2100
33068,Somiedo,3306801,2021,15977,7289,5721,404,682,1882
33068,Somiedo,3306801,2020,15167,6914,5663,579,654,1356
33068,Somiedo,3306801,2019,15054,7061,5594,185,689,1525
33068,Somiedo,3306801,2018,13960,6323,5379,121,643,1495
33068,Somiedo,3306801,2017,13088,5795,5304,128,586,1276
33068,Somiedo,3306801,2016,12296,5640,4919,165,549,1024
33068,Somiedo,3306801,2015,12455,5301,5128,172,643,1211
33069,Soto del Barco,3306901,2022,17274,9139,5458,272,1010,1395
33069,Soto del Barco,3306901,2021,16232,8413,5060,436,966,1357
33069,Soto del Barco,3306901,2020,15324,7749,5009,648,899,1019
33069,Soto del Barco,3306901,2019,15380,8224,4869,276,868,1143
33069,Soto del Barco,3306901,2018,14731,7768,4688,257,857,1161
33069,Soto del Barco,3306901,2017,14230,7517,4600,248,784,1081
33069,Soto del Barco,3306901,2016,13469,7050,4480,270,714,955
33069,Soto del Barco,3306901,2015,13444,6987,4413,309,722,1013
33070,Tapia de Casariego,3307001,2022,17101,8019,5145,242,955,2740
33070,Tapia de Casariego,3307001,2021,15542,7412,4738,398,815,2178
33070,Tapia de Casariego,3307001,2020,14702,6918,4788,519,743,1735
33070,Tapia de Casariego,3307001,2019,14258,6994,4534,206,756,1769
33070,Tapia de Casariego,3307001,2018,13318,6409,4241,219,726,1722
33070,Tapia de Casariego,3307001,2017,12877,6276,4137,198,646,1621
33070,Tapia de Casariego,3307001,2016,12428,6061,4002,217,634,1513
33070,Tapia de Casariego,3307001,2015,12057,5752,3907,246,595,1556
33071,Taramundi,3307101,2022,14715,5937,5517,155,1052,2054
33071,Taramundi,3307101,2021,13806,5352,5199,283,901,2072
33071,Taramundi,3307101,2020,12719,5023,4884,520,785,1506
33071,Taramundi,3307101,2019,12555,4943,4915,130,795,1771
33071,Taramundi,3307101,2018,11494,4639,4505,162,814,1375
33071,Taramundi,3307101,2017,11426,4490,4298,202,783,1653
33071,Taramundi,3307101,2016,11026,4436,4061,160,792,1578
33071,Taramundi,3307101,2015,10550,4182,3967,148,792,1461
33072,Teverga,3307201,2022,19440,NA,NA,NA,NA,NA
33072,Teverga,3307201,2021,18152,6455,8345,344,1336,1288
33072,Teverga,3307201,2020,17614,5507,8723,500,1259,1106
33072,Teverga,3307201,2019,18097,5703,8329,187,1225,1473
33072,Teverga,3307201,2018,17566,5502,8302,191,1187,1617
33072,Teverga,3307201,2017,16640,5163,7845,219,1116,1401
33072,Teverga,3307201,2016,16061,5109,7679,242,1093,1338
33072,Teverga,3307201,2015,15861,4882,7398,263,1089,1320
33073,Tineo,3307301,2022,15036,6357,5179,224,1031,2244
33073,Tineo,3307301,2021,13859,5889,4855,316,980,1820
33073,Tineo,3307301,2020,13336,5494,4707,485,960,1691
33073,Tineo,3307301,2019,13000,5569,4513,214,936,1767
33073,Tineo,3307301,2018,12408,5207,4376,172,891,1762
33073,Tineo,3307301,2017,11899,4965,4180,191,829,1733
33073,Tineo,3307301,2016,11426,4676,4180,198,823,1548
33073,Tineo,3307301,2015,11237,4543,4071,208,810,1606
33074,Vegadeo,3307401,2022,14904,7303,4645,220,857,1879
33074,Vegadeo,3307401,2021,13874,6876,4290,363,816,1529
33074,Vegadeo,3307401,2020,13242,6422,4229,496,771,1323
33074,Vegadeo,3307401,2019,13108,6607,4021,191,719,1571
33074,Vegadeo,3307401,2018,12496,6135,3841,232,724,1563
33074,Vegadeo,3307401,2017,12023,5933,3702,206,659,1523
33074,Vegadeo,3307401,2016,11554,5557,3670,227,612,1489
33074,Vegadeo,3307401,2015,11194,5256,3567,257,640,1474
33075,Villanueva de Oscos,3307501,2022,13336,5563,4334,381,1037,2022
33075,Villanueva de Oscos,3307501,2021,12590,5299,4102,426,782,1982
33075,Villanueva de Oscos,3307501,2020,11878,5252,3760,583,688,1595
33075,Villanueva de Oscos,3307501,2019,11787,5351,3873,231,675,1656
33075,Villanueva de Oscos,3307501,2018,10673,4729,3877,190,626,1251
33075,Villanueva de Oscos,3307501,2017,10030,4456,3693,165,495,1221
33075,Villanueva de Oscos,3307501,2016,9612,3960,3859,235,487,1071
33075,Villanueva de Oscos,3307501,2015,9529,3765,3835,331,479,1119
33076,Villaviciosa,3307601,2022,16339,8490,4330,269,879,2371
33076,Villaviciosa,3307601,2021,15449,8005,4009,425,756,2254
33076,Villaviciosa,3307601,2020,14494,7384,4015,644,703,1749
33076,Villaviciosa,3307601,2019,14150,7613,3721,250,701,1865
33076,Villaviciosa,3307601,2018,13418,7242,3577,235,644,1720
33076,Villaviciosa,3307601,2017,13178,7087,3533,234,605,1719
33076,Villaviciosa,3307601,2016,12416,6668,3340,264,564,1580
33076,Villaviciosa,3307601,2015,12400,6497,3423,276,545,1660
33076,Villaviciosa,3307602,2022,14931,6960,5026,302,839,1804
33076,Villaviciosa,3307602,2021,14275,6648,4611,479,784,1753
33076,Villaviciosa,3307602,2020,12905,5959,4541,646,658,1101
33076,Villaviciosa,3307602,2019,12646,5700,4486,245,783,1431
33076,Villaviciosa,3307602,2018,11665,5244,4410,264,763,984
33076,Villaviciosa,3307602,2017,11400,5181,4127,221,797,1075
33076,Villaviciosa,3307602,2016,11109,4769,4247,271,825,997
33076,Villaviciosa,3307602,2015,10789,4527,4103,303,745,1110
33076,Villaviciosa,3307603,2022,13694,6558,4696,254,949,1237
33076,Villaviciosa,3307603,2021,13016,5998,4384,433,900,1302
33076,Villaviciosa,3307603,2020,12743,5422,4887,643,856,934
33076,Villaviciosa,3307603,2019,11877,5386,4449,197,799,1045
33076,Villaviciosa,3307603,2018,10934,4728,4297,202,813,894
33076,Villaviciosa,3307603,2017,10676,4469,4223,234,756,993
33076,Villaviciosa,3307603,2016,10227,4405,3954,266,759,843
33076,Villaviciosa,3307603,2015,10226,4225,3998,264,746,992
33076,Villaviciosa,3307604,2022,15711,6509,5799,231,896,2276
33076,Villaviciosa,3307604,2021,14996,5760,5476,383,870,2507
33076,Villaviciosa,3307604,2020,14005,5367,5448,504,897,1789
33076,Villaviciosa,3307604,2019,13699,5819,5313,167,837,1563
33076,Villaviciosa,3307604,2018,12696,5544,4765,128,799,1460
33076,Villaviciosa,3307604,2017,12542,5535,4610,159,748,1491
33076,Villaviciosa,3307604,2016,12116,5191,4593,195,738,1399
33076,Villaviciosa,3307604,2015,11977,5111,4580,224,722,1340
33076,Villaviciosa,3307605,2022,17321,8141,5202,229,819,2930
33076,Villaviciosa,3307605,2021,16449,7680,4656,416,849,2848
33076,Villaviciosa,3307605,2020,15361,7196,4544,582,829,2210
33076,Villaviciosa,3307605,2019,14479,6783,4544,229,779,2143
33076,Villaviciosa,3307605,2018,13834,6492,4354,231,738,2019
33076,Villaviciosa,3307605,2017,13230,6213,4193,202,696,1927
33076,Villaviciosa,3307605,2016,12589,5912,4088,222,587,1779
33076,Villaviciosa,3307605,2015,11975,5475,4055,247,628,1570
33076,Villaviciosa,3307606,2022,18867,10627,4576,246,964,2455
33076,Villaviciosa,3307606,2021,17809,9776,4329,396,872,2436
33076,Villaviciosa,3307606,2020,16641,9028,4409,601,791,1813
33076,Villaviciosa,3307606,2019,16258,8998,4199,204,852,2005
33076,Villaviciosa,3307606,2018,15050,7871,4056,216,824,2083
33076,Villaviciosa,3307606,2017,14550,7563,3897,248,755,2087
33076,Villaviciosa,3307606,2016,13875,7173,3931,261,718,1791
33076,Villaviciosa,3307606,2015,13710,6827,3943,259,740,1942
33077,Villayón,3307701,2022,14045,5253,5296,221,1238,2036
33077,Villayón,3307701,2021,13170,4971,4891,214,1217,1876
33077,Villayón,3307701,2020,12392,4512,4748,338,1221,1573
33077,Villayón,3307701,2019,12078,4658,4554,152,1195,1519
33077,Villayón,3307701,2018,11444,4287,4442,157,1142,1417
33077,Villayón,3307701,2017,11034,4175,4200,172,987,1500
33077,Villayón,3307701,2016,10345,3841,3953,234,971,1346
33077,Villayón,3307701,2015,10027,3536,3985,218,957,1331
33078,Yernes y Tameza,3307801,2022,16236,7305,5983,340,1414,1193
33078,Yernes y Tameza,3307801,2021,15573,7131,5611,315,1336,1147
33078,Yernes y Tameza,3307801,2020,16779,6990,5315,283,1259,2831
33078,Yernes y Tameza,3307801,2019,14705,6915,5084,178,1225,1279
33078,Yernes y Tameza,3307801,2018,14430,6851,4481,136,1187,1385
33078,Yernes y Tameza,3307801,2017,13555,6866,4090,324,1054,1221
33078,Yernes y Tameza,3307801,2016,13674,6788,4401,137,1093,1153
33078,Yernes y Tameza,3307801,2015,12640,5487,4624,170,1023,1335
05001,Adanero,0500101,2022,15444,8882,3598,169,526,2269
05001,Adanero,0500101,2021,14440,7816,3631,281,430,2282
05001,Adanero,0500101,2020,13551,7127,3586,521,501,1816
05001,Adanero,0500101,2019,14067,7573,3450,375,579,2090
05001,Adanero,0500101,2018,13640,6973,3485,192,706,2285
05001,Adanero,0500101,2017,13543,6366,3506,202,536,2933
05001,Adanero,0500101,2016,11721,5188,3075,329,514,2614
05001,Adanero,0500101,2015,11764,5286,3103,399,545,2431
05002,"Adrada, La",0500201,2022,12492,6826,3033,390,724,1520
05002,"Adrada, La",0500201,2021,12009,6634,2793,496,636,1450
05002,"Adrada, La",0500201,2020,11618,6309,2735,699,594,1281
05002,"Adrada, La",0500201,2019,10671,5937,2590,366,515,1264
05002,"Adrada, La",0500201,2018,10040,5489,2531,370,536,1114
05002,"Adrada, La",0500201,2017,9554,5236,2424,302,464,1127
05002,"Adrada, La",0500201,2016,9074,4891,2411,340,360,1071
05002,"Adrada, La",0500201,2015,8758,4714,2321,407,347,969
05005,Albornos,0500501,2022,15132,7134,3805,252,569,3372
05005,Albornos,0500501,2021,13609,6909,3740,363,539,2058
05005,Albornos,0500501,2020,12571,6153,3333,587,424,2074
05005,Albornos,0500501,2019,12454,6029,3674,289,487,1976
05005,Albornos,0500501,2018,11865,6046,3212,211,350,2047
05005,Albornos,0500501,2017,10883,5648,3008,144,374,1708
05005,Albornos,0500501,2016,11092,5579,2888,292,271,2062
05005,Albornos,0500501,2015,10128,4938,2912,290,188,1800
05007,Aldeanueva de Santa Cruz,0500701,2022,12893,4137,4051,200,945,3561
05007,Aldeanueva de Santa Cruz,0500701,2021,10829,3332,3694,146,861,2872
05007,Aldeanueva de Santa Cruz,0500701,2020,9678,2845,3540,259,911,2122
05007,Aldeanueva de Santa Cruz,0500701,2019,9596,2812,3482,89,877,2336
05007,Aldeanueva de Santa Cruz,0500701,2018,9343,2565,3454,71,842,2430
05007,Aldeanueva de Santa Cruz,0500701,2017,8658,2332,3328,77,845,2075
05007,Aldeanueva de Santa Cruz,0500701,2016,8006,2128,3306,71,796,1705
05007,Aldeanueva de Santa Cruz,0500701,2015,7665,1481,3353,81,771,1995
05008,Aldeaseca,0500801,2022,11850,5508,4385,190,515,1252
05008,Aldeaseca,0500801,2021,11396,5237,3713,392,510,1544
05008,Aldeaseca,0500801,2020,10263,4595,3615,621,567,866
05008,Aldeaseca,0500801,2019,10303,4576,3645,288,642,1151
05008,Aldeaseca,0500801,2018,10680,5184,2946,279,803,1467
05008,Aldeaseca,0500801,2017,9362,4701,2966,365,668,663
05008,Aldeaseca,0500801,2016,9159,4404,3116,238,468,933
05008,Aldeaseca,0500801,2015,8990,4392,2990,225,482,901
05010,"Aldehuela, La",0501001,2022,12183,5494,4096,172,915,1506
05010,"Aldehuela, La",0501001,2021,11386,5040,3583,257,785,1722
05010,"Aldehuela, La",0501001,2020,11387,4991,3688,509,819,1380
05010,"Aldehuela, La",0501001,2019,11165,5047,3585,173,831,1529
05010,"Aldehuela, La",0501001,2018,10763,4987,3292,185,731,1567
05010,"Aldehuela, La",0501001,2017,9902,4172,3364,114,738,1514
05010,"Aldehuela, La",0501001,2016,8861,3296,3312,218,551,1484
