mun_code,mun_name,year,gross_income_pc,wage,pension,unemp_benefit,other_benefits,other_income
33027,Grandas de Salime,2022,18299,9210,5874,195,1396,1625
33027,Grandas de Salime,2021,16890,8188,5550,329,1336,1484
33027,Grandas de Salime,2020,15329,7519,4928,442,1174,1267
33027,Grandas de Salime,2019,15168,7762,4804,203,1086,1313
33027,Grandas de Salime,2018,14423,6991,4705,202,985,1540
33027,Grandas de Salime,2017,13700,6593,4548,161,910,1487
33027,Grandas de Salime,2016,12962,6359,4353,146,907,1197
33027,Grandas de Salime,2015,12817,5934,4415,193,861,1413
33028,Ibias,2022,19568,6784,9143,333,1433,1255
33028,Ibias,2021,18533,6384,8623,427,1336,1116
33028,Ibias,2020,17763,6039,8723,591,1259,960
33028,Ibias,2019,17421,6393,8215,348,1225,1077
33028,Ibias,2018,16023,5573,7776,308,1187,993
33028,Ibias,2017,15584,5623,7211,401,1116,1040
33028,Ibias,2016,14691,5397,6799,407,1093,823
33028,Ibias,2015,14789,5752,6627,282,1089,883
33029,Illano,2022,14608,5605,6498,221,946,1338
33029,Illano,2021,12986,4876,6062,208,865,975
33029,Illano,2020,12589,4693,5694,365,822,1014
33029,Illano,2019,11941,4747,5472,83,845,794
33029,Illano,2018,11390,4079,5288,139,917,966
33029,Illano,2017,11241,4161,5248,156,844,831
33029,Illano,2016,11014,3916,5055,198,797,1047
33029,Illano,2015,10616,3589,5082,251,878,815
33030,Illas,2022,18521,9694,5370,229,579,2648
33030,Illas,2021,17224,8918,5015,402,541,2348
33030,Illas,2020,16438,8208,5099,659,536,1935
33030,Illas,2019,16313,8433,4983,195,551,2151
33030,Illas,2018,15772,7788,4810,196,618,2359
33030,Illas,2017,15225,7438,4895,220,591,2082
33030,Illas,2016,15162,7429,4976,178,572,2007
33030,Illas,2015,14270,6949,4750,242,552,1777
33031,Langreo,2022,16310,7950,6070,292,1142,856
33031,Langreo,2021,15383,7424,5700,409,1034,815
33031,Langreo,2020,14927,6643,6061,600,945,677
33031,Langreo,2019,14943,7013,5996,263,905,766
33031,Langreo,2018,14234,6589,5783,246,855,760
33031,Langreo,2017,13772,6309,5683,265,806,708
33031,Langreo,2016,13461,6030,5630,303,804,695
33031,Langreo,2015,13339,5846,5601,346,793,754
33032,Laviana,2022,17007,7764,6955,252,1015,1020
33032,Laviana,2021,16119,7310,6476,373,975,985
33032,Laviana,2020,15490,6131,7103,540,906,812
33032,Laviana,2019,15434,6239,7072,230,904,988
33032,Laviana,2018,14700,5803,6897,217,866,916
33032,Laviana,2017,14238,5474,6857,236,830,841
33032,Laviana,2016,13915,5188,6834,272,833,787
33032,Laviana,2015,13761,4896,6876,286,845,858
33033,Lena,2022,17305,7715,7015,283,1152,1140
33033,Lena,2021,16179,7144,6514,394,1073,1055
33033,Lena,2020,15646,6183,7059,534,1014,857
33033,Lena,2019,15475,6266,6938,274,1010,987
33033,Lena,2018,14845,5963,6679,252,956,996
33033,Lena,2017,14343,5721,6480,272,919,950
33033,Lena,2016,13935,5485,6277,301,912,960
33033,Lena,2015,14006,5383,6385,339,920,980
33034,Valdés,2022,15119,6694,5138,214,894,2180
33034,Valdés,2021,13996,6166,4701,358,817,1953
33034,Valdés,2020,13183,5786,4559,481,806,1550
33034,Valdés,2019,13044,5795,4499,194,808,1748
33034,Valdés,2018,12432,5467,4351,198,739,1676
33034,Valdés,2017,11945,5324,4087,186,698,1650
33034,Valdés,2016,11305,5000,3962,196,677,1470
33034,Valdés,2015,11125,4763,3930,251,664,1517
33035,Llanera,2022,18411,11051,4111,274,985,1990
33035,Llanera,2021,17221,10357,3832,418,922,1692
33035,Llanera,2020,16166,9628,3618,673,838,1409
33035,Llanera,2019,16265,10102,3517,270,810,1567
33035,Llanera,2018,15443,9537,3368,246,754,1538
33035,Llanera,2017,14900,9161,3287,261,701,1490
33035,Llanera,2016,14503,8956,3136,284,673,1454
33035,Llanera,2015,14128,8657,3038,345,677,1412
33036,Llanes,2022,15608,7686,4119,328,720,2754
33036,Llanes,2021,14522,6995,3870,575,671,2411
33036,Llanes,2020,13362,6300,3739,787,603,1932
33036,Llanes,2019,13066,6462,3549,302,595,2157
33036,Llanes,2018,12359,6088,3395,277,566,2034
33036,Llanes,2017,11867,5862,3274,294,521,1917
33036,Llanes,2016,11277,5496,3209,303,497,1773
33036,Llanes,2015,11331,5540,3259,341,497,1695
33037,Mieres,2022,17025,7412,7267,281,1110,954
33037,Mieres,2021,16067,6992,6782,367,1021,905
33037,Mieres,2020,15498,5935,7339,563,945,715
33037,Mieres,2019,15358,6092,7278,267,917,805
33037,Mieres,2018,14744,5732,7075,264,862,812
33037,Mieres,2017,14353,5557,6984,255,804,752
33037,Mieres,2016,14083,5293,6939,298,784,769
33037,Mieres,2015,13933,5050,6934,341,774,834
33038,Morcín,2022,18853,9909,6588,294,1089,972
33038,Morcín,2021,17499,9152,6037,376,1031,902
33038,Morcín,2020,16943,7744,6961,571,954,712
33038,Morcín,2019,17073,8117,7001,251,897,806
33038,Morcín,2018,16282,7396,7042,211,883,749
33038,Morcín,2017,15672,7090,6697,248,854,782
33038,Morcín,2016,15341,6919,6557,295,885,684
33038,Morcín,2015,15179,6532,6693,338,909,708
33039,Muros de Nalón,2022,18074,9559,5380,312,1004,1818
33039,Muros de Nalón,2021,16647,8526,5124,414,872,1711
33039,Muros de Nalón,2020,16084,7995,5237,623,796,1434
33039,Muros de Nalón,2019,15266,7850,5104,276,817,1219
33039,Muros de Nalón,2018,14395,7188,4977,287,766,1178
33039,Muros de Nalón,2017,14312,7057,5152,250,717,1135
33039,Muros de Nalón,2016,13771,6763,4788,252,685,1283
33039,Muros de Nalón,2015,13645,6586,4890,318,698,1154
33040,Nava,2022,16095,7841,5355,264,1006,1629
33040,Nava,2021,15199,7367,4888,397,938,1610
33040,Nava,2020,14330,6562,5013,650,894,1210
33040,Nava,2019,14003,6614,4907,223,883,1377
33040,Nava,2018,13209,6010,4698,212,850,1438
33040,Nava,2017,12737,5800,4590,227,819,1300
33040,Nava,2016,12225,5365,4590,258,784,1229
33040,Nava,2015,12085,5015,4626,313,848,1283
33041,Navia,2022,17629,9421,4932,215,937,2124
33041,Navia,2021,16357,8729,4448,355,899,1926
33041,Navia,2020,15419,8171,4306,545,829,1568
33041,Navia,2019,15541,8446,4193,210,822,1869
33041,Navia,2018,14667,7913,3961,213,784,1796
33041,Navia,2017,14152,7486,3995,216,703,1753
33041,Navia,2016,13513,7296,3673,225,684,1636
33041,Navia,2015,13206,7043,3641,259,676,1586
33042,Noreña,2022,17829,10575,4207,265,1021,1760
33042,Noreña,2021,16391,9677,3823,401,939,1550
33042,Noreña,2020,15986,9233,3797,664,909,1382
33042,Noreña,2019,15803,9439,3593,238,867,1666
33042,Noreña,2018,15166,8970,3550,242,820,1584
33042,Noreña,2017,14490,8697,3424,255,761,1355
33042,Noreña,2016,14301,8432,3305,279,752,1533
33042,Noreña,2015,13913,8237,3238,336,741,1362
33043,Onís,2022,12294,4632,4342,387,807,2126
33043,Onís,2021,11716,4255,4095,632,740,1995
33043,Onís,2020,10856,3975,3783,819,790,1489
33043,Onís,2019,10770,4288,3853,242,725,1662
33043,Onís,2018,10446,3984,3562,190,710,2000
33043,Onís,2017,9313,3552,3370,230,678,1483
33043,Onís,2016,9012,3391,3205,249,655,1512
33043,Onís,2015,8504,3073,3219,233,636,1343
33044,Oviedo,2022,19747,10961,5221,250,1049,2266
33044,Oviedo,2021,18697,10369,4911,401,972,2043
33044,Oviedo,2020,17845,9716,4823,612,902,1792
33044,Oviedo,2019,17876,10063,4641,235,878,2060
33044,Oviedo,2018,17217,9700,4475,226,842,1974
33044,Oviedo,2017,16637,9476,4276,234,754,1897
33044,Oviedo,2016,16184,9251,4145,265,733,1790
33044,Oviedo,2015,15925,9066,4037,303,721,1797
33045,Parres,2022,14804,7284,4246,314,883,2076
33045,Parres,2021,13929,6630,3947,508,793,2051
33045,Parres,2020,12915,6196,3795,710,661,1552
33045,Parres,2019,12932,6457,3660,296,656,1864
33045,Parres,2018,12292,6164,3504,251,651,1723
33045,Parres,2017,11778,5922,3429,245,597,1585
33045,Parres,2016,11308,5636,3360,281,550,1482
33045,Parres,2015,10884,5296,3309,289,530,1459
33046,Peñamellera Alta,2022,12652,4627,5039,264,1210,1512
33046,Peñamellera Alta,2021,12550,4390,4780,356,1109,1915
33046,Peñamellera Alta,2020,12016,3949,5039,517,984,1526
33046,Peñamellera Alta,2019,11595,4125,4766,265,937,1501
33046,Peñamellera Alta,2018,10776,3889,4418,247,909,1313
33046,Peñamellera Alta,2017,10251,3535,4165,320,904,1327
33046,Peñamellera Alta,2016,9586,3298,4011,346,873,1057
33046,Peñamellera Alta,2015,9419,2959,4095,327,826,1212
33047,Peñamellera Baja,2022,13257,6020,4132,327,662,2117
33047,Peñamellera Baja,2021,12127,5494,3797,440,586,1811
33047,Peñamellera Baja,2020,11823,4783,4277,692,651,1420
33047,Peñamellera Baja,2019,11158,4944,3672,297,559,1686
33047,Peñamellera Baja,2018,10419,4450,3709,230,537,1493
33047,Peñamellera Baja,2017,9949,4219,3423,235,559,1513
33047,Peñamellera Baja,2016,9536,4018,3451,260,505,1302
33047,Peñamellera Baja,2015,9408,3833,3568,312,482,1214
33048,Pesoz,2022,14580,5736,6388,229,1077,1150
33048,Pesoz,2021,13634,5432,5815,454,894,1040
33048,Pesoz,2020,12846,5029,5486,475,910,946
33048,Pesoz,2019,12262,4722,5524,314,926,776
33048,Pesoz,2018,12845,4805,5709,246,1164,921
33048,Pesoz,2017,12301,4552,5705,197,1116,720
33048,Pesoz,2016,11993,4832,5316,301,1006,538
33048,Pesoz,2015,10845,4306,4811,315,912,501
33049,Piloña,2022,14528,6666,4884,308,1043,1627
33049,Piloña,2021,13690,6146,4472,510,1034,1528
33049,Piloña,2020,13027,5642,4522,638,935,1291
33049,Piloña,2019,12731,5789,4388,279,927,1349
33049,Piloña,2018,12224,5524,4297,243,887,1272
33049,Piloña,2017,11491,5220,4023,261,828,1159
33049,Piloña,2016,11181,5002,3999,272,821,1088
33049,Piloña,2015,10927,4740,3927,302,824,1134
33050,Ponga,2022,15268,5664,6369,262,1280,1694
33050,Ponga,2021,14293,5167,5631,566,1305,1624
33050,Ponga,2020,13863,4939,5780,668,1155,1320
33050,Ponga,2019,13309,4929,5585,312,1029,1454
33050,Ponga,2018,12944,5072,5116,291,1016,1449
33050,Ponga,2017,12493,4923,5036,223,1048,1264
33050,Ponga,2016,11704,4531,4839,305,992,1037
33050,Ponga,2015,11321,4430,4452,275,1084,1080
33051,Pravia,2022,15177,7999,4563,263,943,1409
33051,Pravia,2021,14159,7473,4219,379,856,1231
33051,Pravia,2020,13538,6982,4123,601,788,1044
33051,Pravia,2019,13500,7274,4002,241,767,1215
33051,Pravia,2018,13081,6811,3838,222,737,1474
33051,Pravia,2017,12363,6597,3677,194,691,1204
33051,Pravia,2016,11854,6145,3671,241,677,1119
33051,Pravia,2015,11595,5931,3591,272,681,1121
33052,Proaza,2022,18846,NA,NA,NA,NA,NA
33052,Proaza,2021,17588,7703,6382,340,1336,1650
33052,Proaza,2020,17258,7073,6844,528,1259,1304
33052,Proaza,2019,16776,6950,6891,247,1225,1342
33052,Proaza,2018,16238,6776,6575,265,1187,1361
33052,Proaza,2017,15925,6773,6354,235,1116,1332
33052,Proaza,2016,15167,6294,6119,259,1093,1139
33052,Proaza,2015,14691,5669,6106,279,1089,1258
33053,Quirós,2022,19317,NA,NA,NA,NA,NA
33053,Quirós,2021,18235,6936,7844,398,1336,1596
33053,Quirós,2020,17598,5930,8203,538,1259,1398
33053,Quirós,2019,17311,5961,8326,226,1225,1249
33053,Quirós,2018,17184,5822,8302,199,1187,1241
33053,Quirós,2017,16570,5631,7845,241,1116,1185
33053,Quirós,2016,15991,5313,7679,290,1093,1009
33053,Quirós,2015,15977,5108,7398,259,1089,1154
33054,"Regueras, Las",2022,18787,9709,5178,246,1396,2258
33054,"Regueras, Las",2021,17705,9141,4884,346,1287,2047
33054,"Regueras, Las",2020,16552,8336,4761,568,1259,1619
33054,"Regueras, Las",2019,16298,8245,4894,211,1225,1636
33054,"Regueras, Las",2018,15863,8076,4777,162,1187,1612
33054,"Regueras, Las",2017,14851,7581,4590,150,1116,1357
33054,"Regueras, Las",2016,14594,7229,4540,221,1093,1468
33054,"Regueras, Las",2015,14252,6944,4484,251,1089,1418
33055,Ribadedeva,2022,14153,7221,4208,259,580,1886
33055,Ribadedeva,2021,12885,6390,3807,502,524,1662
33055,Ribadedeva,2020,12142,6021,3657,777,521,1167
33055,Ribadedeva,2019,11931,6270,3483,285,490,1403
33055,Ribadedeva,2018,11452,5853,3363,287,470,1479
33055,Ribadedeva,2017,11210,5778,3342,259,411,1421
33055,Ribadedeva,2016,10536,5296,3263,311,403,1263
33055,Ribadedeva,2015,10290,5149,3216,352,394,1179
33056,Ribadesella,2022,15578,7278,4687,305,722,2586
33056,Ribadesella,2021,14635,6671,4311,486,663,2504
33056,Ribadesella,2020,13610,6000,4255,716,583,2057
33056,Ribadesella,2019,13164,6080,4014,302,577,2192
33056,Ribadesella,2018,12460,5705,3851,280,554,2069
33056,Ribadesella,2017,12189,5572,3801,300,523,1993
33056,Ribadesella,2016,11549,5304,3636,322,501,1786
33056,Ribadesella,2015,11421,5106,3690,351,516,1759
33057,Ribera de Arriba,2022,15800,8645,4697,251,1246,961
33057,Ribera de Arriba,2021,14850,8014,4434,366,1103,933
33057,Ribera de Arriba,2020,14196,7491,4533,563,905,705
33057,Ribera de Arriba,2019,14292,7964,4503,206,835,783
33057,Ribera de Arriba,2018,14058,7499,4649,213,843,854
33057,Ribera de Arriba,2017,12948,7149,4038,251,752,757
33057,Ribera de Arriba,2016,12934,7170,4094,245,731,695
33057,Ribera de Arriba,2015,12632,6633,4134,296,703,866
33058,Riosa,2022,18657,8506,8163,314,979,695
33058,Riosa,2021,17501,8109,7527,401,849,616
33058,Riosa,2020,17236,5975,8723,551,839,535
33058,Riosa,2019,17210,5987,8329,291,831,684
33058,Riosa,2018,16554,5555,8302,265,815,604
33058,Riosa,2017,16079,5231,7845,250,786,615
33058,Riosa,2016,15408,4797,7679,293,743,568
33058,Riosa,2015,15044,4414,7398,348,742,626
33059,Salas,2022,15855,7324,5345,215,1039,1932
33059,Salas,2021,14291,6294,4962,310,1003,1723
33059,Salas,2020,13516,5811,4810,481,998,1416
33059,Salas,2019,13471,5880,4743,204,972,1673
33059,Salas,2018,12645,5596,4415,185,922,1528
33059,Salas,2017,12247,5387,4254,175,877,1554
33059,Salas,2016,12138,5379,4189,188,879,1503
33059,Salas,2015,11582,4916,4122,221,878,1445
33060,San Martín del Rey Aurelio,2022,16515,7038,7225,270,1195,786
33060,San Martín del Rey Aurelio,2021,15683,6613,6871,361,1077,761
33060,San Martín del Rey Aurelio,2020,15119,5604,7397,531,990,597
33060,San Martín del Rey Aurelio,2019,14909,5719,7335,245,947,663
33060,San Martín del Rey Aurelio,2018,14266,5323,7137,251,906,649
33060,San Martín del Rey Aurelio,2017,13775,5029,7025,242,869,610
33060,San Martín del Rey Aurelio,2016,13447,4758,6960,283,851,595
33060,San Martín del Rey Aurelio,2015,13372,4525,7006,327,844,669
33061,San Martín de Oscos,2022,13701,5736,4723,279,971,1993
33061,San Martín de Oscos,2021,12758,4858,4586,295,926,2093
33061,San Martín de Oscos,2020,12022,4323,4715,354,1059,1571
33061,San Martín de Oscos,2019,11917,4440,4524,133,1100,1721
33061,San Martín de Oscos,2018,12001,4116,4530,79,1028,2247
33061,San Martín de Oscos,2017,10996,4001,4259,119,889,1728
33061,San Martín de Oscos,2016,10604,3579,4390,160,912,1563
33061,San Martín de Oscos,2015,10430,3521,4354,163,854,1539
33062,Santa Eulalia de Oscos,2022,12775,NA,NA,NA,NA,NA
33062,Santa Eulalia de Oscos,2021,12331,4054,4051,551,1235,2440
33062,Santa Eulalia de Oscos,2020,11611,4048,4005,501,1192,1864
33062,Santa Eulalia de Oscos,2019,10849,3935,3706,257,1140,1811
33062,Santa Eulalia de Oscos,2018,10653,3735,3695,165,1187,1837
33062,Santa Eulalia de Oscos,2017,10027,3337,3476,162,1097,1956
33062,Santa Eulalia de Oscos,2016,10035,3329,3626,157,1075,1848
33062,Santa Eulalia de Oscos,2015,10032,3116,3720,169,1084,1943
33063,San Tirso de Abres,2022,13330,5756,4962,279,845,1489
33063,San Tirso de Abres,2021,12945,5156,4901,483,884,1521
33063,San Tirso de Abres,2020,12688,5015,4854,468,793,1558
33063,San Tirso de Abres,2019,13240,5000,4817,259,741,2423
33063,San Tirso de Abres,2018,12485,4568,4672,292,646,2308
33063,San Tirso de Abres,2017,12838,4382,4479,230,582,3165
33063,San Tirso de Abres,2016,11726,4140,4271,199,571,2545
33063,San Tirso de Abres,2015,11222,3751,4333,237,616,2285
33064,Santo Adriano,2022,17724,NA,NA,NA,NA,NA
33064,Santo Adriano,2021,16892,8339,5740,393,1336,973
33064,Santo Adriano,2020,15467,7707,5387,481,1259,480
33064,Santo Adriano,2019,15006,6712,5606,178,1225,895
33064,Santo Adriano,2018,14377,6484,5280,193,1187,1071
33064,Santo Adriano,2017,13873,6545,5095,155,1116,781
33064,Santo Adriano,2016,13312,6148,5239,224,1093,533
33064,Santo Adriano,2015,13470,6224,5250,216,1089,653
33065,Sariego,2022,17605,9187,5238,232,1125,1824
33065,Sariego,2021,16574,8377,4944,351,1013,1890
33065,Sariego,2020,15653,7415,5068,552,958,1661
33065,Sariego,2019,15463,7494,5072,191,998,1708
33065,Sariego,2018,15064,7028,4994,187,976,1878
33065,Sariego,2017,14292,6654,4908,172,983,1575
33065,Sariego,2016,13857,6415,4816,231,954,1441
33065,Sariego,2015,13927,6436,4864,246,924,1456
33066,Siero,2022,17942,10441,4493,273,976,1760
33066,Siero,2021,16707,9630,4157,419,897,1604
33066,Siero,2020,15911,8893,4214,647,837,1319
33066,Siero,2019,15840,9158,4166,241,827,1448
33066,Siero,2018,15055,8617,3997,238,784,1418
33066,Siero,2017,14532,8365,3842,248,719,1358
33066,Siero,2016,14173,8121,3765,280,709,1298
33066,Siero,2015,13810,7756,3698,325,701,1330
33067,Sobrescobio,2022,18828,8692,7319,229,1040,1549
33067,Sobrescobio,2021,17671,8465,6406,375,984,1441
33067,Sobrescobio,2020,17377,7890,6685,640,1031,1131
33067,Sobrescobio,2019,17185,8199,6412,287,1002,1285
33067,Sobrescobio,2018,16113,7353,6314,338,978,1131
33067,Sobrescobio,2017,15954,7390,6362,248,832,1123
33067,Sobrescobio,2016,15434,7012,6323,271,756,1073
33067,Sobrescobio,2015,15490,6903,6296,322,788,1181
33068,Somiedo,2022,17041,7848,6205,211,678,2100
33068,Somiedo,2021,15977,7289,5721,404,682,1882
33068,Somiedo,2020,15167,6914,5663,579,654,1356
33068,Somiedo,2019,15054,7061,5594,185,689,1525
33068,Somiedo,2018,13960,6323,5379,121,643,1495
33068,Somiedo,2017,13088,5795,5304,128,586,1276
33068,Somiedo,2016,12296,5640,4919,165,549,1024
33068,Somiedo,2015,12455,5301,5128,172,643,1211
33069,Soto del Barco,2022,17274,9139,5458,272,1010,1395
33069,Soto del Barco,2021,16232,8413,5060,436,966,1357
33069,Soto del Barco,2020,15324,7749,5009,648,899,1019
33069,Soto del Barco,2019,15380,8224,4869,276,868,1143
33069,Soto del Barco,2018,14731,7768,4688,257,857,1161
33069,Soto del Barco,2017,14230,7517,4600,248,784,1081
33069,Soto del Barco,2016,13469,7050,4480,270,714,955
33069,Soto del Barco,2015,13444,6987,4413,309,722,1013
33070,Tapia de Casariego,2022,17101,8019,5145,242,955,2740
33070,Tapia de Casariego,2021,15542,7412,4738,398,815,2178
33070,Tapia de Casariego,2020,14702,6918,4788,519,743,1735
33070,Tapia de Casariego,2019,14258,6994,4534,206,756,1769
33070,Tapia de Casariego,2018,13318,6409,4241,219,726,1722
33070,Tapia de Casariego,2017,12877,6276,4137,198,646,1621
33070,Tapia de Casariego,2016,12428,6061,4002,217,634,1513
33070,Tapia de Casariego,2015,12057,5752,3907,246,595,1556
33071,Taramundi,2022,14715,5937,5517,155,1052,2054
33071,Taramundi,2021,13806,5352,5199,283,901,2072
33071,Taramundi,2020,12719,5023,4884,520,785,1506
33071,Taramundi,2019,12555,4943,4915,130,795,1771
33071,Taramundi,2018,11494,4639,4505,162,814,1375
33071,Taramundi,2017,11426,4490,4298,202,783,1653
33071,Taramundi,2016,11026,4436,4061,160,792,1578
33071,Taramundi,2015,10550,4182,3967,148,792,1461
33072,Teverga,2022,19440,NA,NA,NA,NA,NA
33072,Teverga,2021,18152,6455,8345,344,1336,1288
33072,Teverga,2020,17614,5507,8723,500,1259,1106
33072,Teverga,2019,18097,5703,8329,187,1225,1473
33072,Teverga,2018,17566,5502,8302,191,1187,1617
33072,Teverga,2017,16640,5163,7845,219,1116,1401
33072,Teverga,2016,16061,5109,7679,242,1093,1338
33072,Teverga,2015,15861,4882,7398,263,1089,1320
33073,Tineo,2022,15036,6357,5179,224,1031,2244
33073,Tineo,2021,13859,5889,4855,316,980,1820
33073,Tineo,2020,13336,5494,4707,485,960,1691
33073,Tineo,2019,13000,5569,4513,214,936,1767
33073,Tineo,2018,12408,5207,4376,172,891,1762
33073,Tineo,2017,11899,4965,4180,191,829,1733
33073,Tineo,2016,11426,4676,4180,198,823,1548
33073,Tineo,2015,11237,4543,4071,208,810,1606
33074,Vegadeo,2022,14904,7303,4645,220,857,1879
33074,Vegadeo,2021,13874,6876,4290,363,816,1529
33074,Vegadeo,2020,13242,6422,4229,496,771,1323
33074,Vegadeo,2019,13108,6607,4021,191,719,1571
33074,Vegadeo,2018,12496,6135,3841,232,724,1563
33074,Vegadeo,2017,12023,5933,3702,206,659,1523
33074,Vegadeo,2016,11554,5557,3670,227,612,1489
33074,Vegadeo,2015,11194,5256,3567,257,640,1474
33075,Villanueva de Oscos,2022,13336,5563,4334,381,1037,2022
33075,Villanueva de Oscos,2021,12590,5299,4102,426,782,1982
33075,Villanueva de Oscos,2020,11878,5252,3760,583,688,1595
33075,Villanueva de Oscos,2019,11787,5351,3873,231,675,1656
33075,Villanueva de Oscos,2018,10673,4729,3877,190,626,1251
33075,Villanueva de Oscos,2017,10030,4456,3693,165,495,1221
33075,Villanueva de Oscos,2016,9612,3960,3859,235,487,1071
33075,Villanueva de Oscos,2015,9529,3765,3835,331,479,1119
33076,Villaviciosa,2022,16716,8525,4677,257,889,2368
33076,Villaviciosa,2021,15827,7955,4330,419,812,2312
33076,Villaviciosa,2020,14820,7345,4352,617,759,1747
33076,Villaviciosa,2019,14333,7372,4132,230,762,1838
33076,Villaviciosa,2018,13471,6844,3964,224,721,1718
33076,Villaviciosa,2017,13118,6637,3860,226,680,1716
33076,Villaviciosa,2016,12462,6269,3751,253,638,1551
33076,Villaviciosa,2015,12287,6016,3779,266,632,1594
33077,Villayón,2022,14045,5253,5296,221,1238,2036
33077,Villayón,2021,13170,4971,4891,214,1217,1876
33077,Villayón,2020,12392,4512,4748,338,1221,1573
33077,Villayón,2019,12078,4658,4554,152,1195,1519
33077,Villayón,2018,11444,4287,4442,157,1142,1417
33077,Villayón,2017,11034,4175,4200,172,987,1500
33077,Villayón,2016,10345,3841,3953,234,971,1346
33077,Villayón,2015,10027,3536,3985,218,957,1331
33078,Yernes y Tameza,2022,16236,7305,5983,340,1414,1193
33078,Yernes y Tameza,2021,15573,7131,5611,315,1336,1147
33078,Yernes y Tameza,2020,16779,6990,5315,283,1259,2831
33078,Yernes y Tameza,2019,14705,6915,5084,178,1225,1279
33078,Yernes y Tameza,2018,14430,6851,4481,136,1187,1385
33078,Yernes y Tameza,2017,13555,6866,4090,324,1054,1221
33078,Yernes y Tameza,2016,13674,6788,4401,137,1093,1153
33078,Yernes y Tameza,2015,12640,5487,4624,170,1023,1335
05001,Adanero,2022,15444,8882,3598,169,526,2269
05001,Adanero,2021,14440,7816,3631,281,430,2282
05001,Adanero,2020,13551,7127,3586,521,501,1816
05001,Adanero,2019,14067,7573,3450,375,579,2090
05001,Adanero,2018,13640,6973,3485,192,706,2285
05001,Adanero,2017,13543,6366,3506,202,536,2933
05001,Adanero,2016,11721,5188,3075,329,514,2614
05001,Adanero,2015,11764,5286,3103,399,545,2431
05002,"Adrada, La",2022,12492,6826,3033,390,724,1520
05002,"Adrada, La",2021,12009,6634,2793,496,636,1450
05002,"Adrada, La",2020,11618,6309,2735,699,594,1281
