mun_code,mun_name,district_code,section_code,year,mean_age,pct_under18,pct_over65,mean_hh_size,pct_single_hh,population,pct_spanish
02003,Albacete,0200302,0200302019,2022,40.4,18.1,12.2,2.7,21.4,1343,95.3
02003,Albacete,0200302,0200302019,2021,40,18.5,11.2,2.8,20.7,1359,96.1
02003,Albacete,0200302,0200302019,2020,39.8,19,10.5,2.8,20.6,1343,96
02003,Albacete,0200302,0200302019,2019,39.4,19.5,10.7,2.8,19.3,1352,96.4
02003,Albacete,0200302,0200302019,2018,38.8,21.1,10.7,2.9,17.9,1380,96.7
02003,Albacete,0200302,0200302019,2017,38.3,21.3,10.5,2.9,18.2,1373,97.5
02003,Albacete,0200302,0200302019,2016,37.5,21.9,9.9,3,17.2,1401,97.9
02003,Albacete,0200302,0200302019,2015,36.7,22.8,9.1,3,17.6,1416,97.3
02003,Albacete,0200302,0200302020,2022,37.8,21.2,7.7,2.9,17.3,1718,95.4
02003,Albacete,0200302,0200302020,2021,37.2,22.1,7,2.9,17.9,1729,96
02003,Albacete,0200302,0200302020,2020,36.4,24.1,6.4,3,17.5,1725,96.8
02003,Albacete,0200302,0200302020,2019,35.6,25.5,6.4,3,17.4,1740,96.5
02003,Albacete,0200302,0200302020,2018,34.9,27.3,6.2,3,18.6,1737,97.5
02003,Albacete,0200302,0200302020,2017,34.3,27.7,6.1,3,16.6,1763,97.8
02003,Albacete,0200302,0200302020,2016,33.2,28.9,5.4,3.1,16.3,1786,98
02003,Albacete,0200302,0200302020,2015,32.8,29.4,4.8,3,16.9,1769,97.7
02003,Albacete,0200302,0200302021,2022,38.7,21.9,10,2.7,20.9,1432,96.9
02003,Albacete,0200302,0200302021,2021,38.2,22.4,9.5,2.7,20.7,1435,97.6
02003,Albacete,0200302,0200302021,2020,37.7,22.9,9,2.7,20.2,1403,98
02003,Albacete,0200302,0200302021,2019,37.1,23.8,8.7,2.8,19.8,1410,98.3
02003,Albacete,0200302,0200302021,2018,36.6,24.1,8.1,2.8,21,1393,98.2
02003,Albacete,0200302,0200302021,2017,36.2,24.5,8.1,2.8,20.8,1396,97.7
02003,Albacete,0200302,0200302021,2016,35.8,25,8.2,2.8,20.1,1382,97.5
02003,Albacete,0200302,0200302021,2015,35.1,25.3,8,2.8,19.4,1350,98.2
02003,Albacete,0200302,0200302022,2022,35.4,29.5,5.5,2.9,19.5,1323,98.2
02003,Albacete,0200302,0200302022,2021,34.5,30.6,5.4,3,16.8,1346,98.4
02003,Albacete,0200302,0200302022,2020,34.1,30.5,4.8,3,16.8,1314,98.3
02003,Albacete,0200302,0200302022,2019,33.6,30.9,4.1,3,17.2,1306,98
02003,Albacete,0200302,0200302022,2018,32.7,31.8,3.7,3.1,15.6,1340,97.9
02003,Albacete,0200302,0200302022,2017,31.9,32.5,3.6,3.1,13.1,1334,97.9
02003,Albacete,0200302,0200302022,2016,31.2,32.8,3.2,3.1,12.5,1316,98.1
02003,Albacete,0200302,0200302022,2015,30.6,32.2,2.7,3.1,13.4,1297,97.7
02003,Albacete,0200302,0200302023,2022,36,28.2,7.8,2.8,23.1,1843,94.6
02003,Albacete,0200302,0200302023,2021,35.9,27.9,8,2.8,23,1825,94.9
02003,Albacete,0200302,0200302023,2020,35.9,27,8.2,2.8,23.4,1747,94
02003,Albacete,0200302,0200302023,2019,35.4,26.9,8.2,2.9,21.1,1749,93.6
02003,Albacete,0200302,0200302023,2018,35.2,26.9,8.4,2.9,20.4,1737,94.5
02003,Albacete,0200302,0200302023,2017,34.7,27.4,8.3,2.9,19.8,1722,95
02003,Albacete,0200302,0200302023,2016,34.3,27.6,8.3,2.9,20.1,1701,95.6
02003,Albacete,0200302,0200302023,2015,33.4,28.2,8.2,2.8,21,1648,94.6
02003,Albacete,0200302,0200302024,2022,30.8,33.2,2.5,2.8,23.7,3168,97.4
02003,Albacete,0200302,0200302024,2021,30.2,33,2.2,2.7,24.2,2972,97.7
02003,Albacete,0200302,0200302024,2020,29.5,32.9,2,2.7,25.3,2851,97.7
02003,Albacete,0200302,0200302024,2019,29,32.8,1.9,2.6,27.7,2675,97.8
02003,Albacete,0200302,0200302024,2018,29,31.6,1.9,2.5,29.6,2447,97.8
02003,Albacete,0200302,0200302024,2017,29,30.2,1.9,2.5,31.4,2328,97.7
02003,Albacete,0200302,0200302024,2016,29.1,28.3,2,2.4,32.5,2191,98
02003,Albacete,0200302,0200302024,2015,29.3,25.8,1.7,2.3,34.2,1973,97.8
02003,Albacete,0200303,0200303001,2022,45.6,15.7,24.3,2.4,34.1,754,93.6
02003,Albacete,0200303,0200303001,2021,45.7,15.5,24,2.4,31.8,760,92.8
02003,Albacete,0200303,0200303001,2020,45.5,16,23.9,2.4,30.3,756,92.1
02003,Albacete,0200303,0200303001,2019,45,16,23.2,2.5,30.9,794,93.2
02003,Albacete,0200303,0200303001,2018,45.2,16.4,23.3,2.5,31.3,763,93.6
02003,Albacete,0200303,0200303001,2017,43.9,17,21.7,2.5,29.2,801,94.3
02003,Albacete,0200303,0200303001,2016,43.8,16,20.6,2.5,28.9,796,94.3
02003,Albacete,0200303,0200303001,2015,43.8,15.8,20.6,2.6,30.1,804,94.1
02003,Albacete,0200303,0200303002,2022,46.1,13.9,24.2,2.5,30.3,1393,90.2
02003,Albacete,0200303,0200303002,2021,46,13.9,23.5,2.5,30.6,1366,91.4
02003,Albacete,0200303,0200303002,2020,46.2,13.1,22.9,2.5,29,1350,92.9
02003,Albacete,0200303,0200303002,2019,45.8,13.7,22.4,2.5,30,1362,93.2
02003,Albacete,0200303,0200303002,2018,45.4,13.6,22,2.5,28,1388,94.1
02003,Albacete,0200303,0200303002,2017,45.7,13.1,22.3,2.5,27.6,1366,94.9
02003,Albacete,0200303,0200303002,2016,45.3,13.4,22.2,2.5,27.1,1385,95.3
02003,Albacete,0200303,0200303002,2015,45.2,13.3,22.4,2.5,28.7,1404,94
02003,Albacete,0200303,0200303003,2022,45.3,14.4,21.9,2.4,31.1,2005,92.4
02003,Albacete,0200303,0200303003,2021,45.2,14.6,21.2,2.4,30.6,2009,92.4
02003,Albacete,0200303,0200303003,2020,44.8,15,20.6,2.5,29.7,2036,93.2
02003,Albacete,0200303,0200303003,2019,44.3,15.5,20.3,2.5,29.9,2083,92.9
02003,Albacete,0200303,0200303003,2018,44.3,15.1,20,2.5,29,2035,94.5
02003,Albacete,0200303,0200303003,2017,43.6,15.4,19.1,2.5,28.6,2074,95
02003,Albacete,0200303,0200303003,2016,43.4,15.6,18.6,2.5,27.8,2061,94.6
02003,Albacete,0200303,0200303003,2015,42.8,15.6,18,2.5,27.1,2059,93.7
02003,Albacete,0200303,0200303004,2022,44.6,15.3,21.9,2.4,31.5,1990,88
02003,Albacete,0200303,0200303004,2021,44.6,15,21.6,2.4,31.1,1971,88.7
02003,Albacete,0200303,0200303004,2020,44.2,15.3,21.3,2.5,29.7,1976,89.4
02003,Albacete,0200303,0200303004,2019,43.9,15.1,20.7,2.5,28.2,2041,88.8
02003,Albacete,0200303,0200303004,2018,43.1,16.6,20,2.6,26.8,2077,90.3
02003,Albacete,0200303,0200303004,2017,42.8,16.7,19.9,2.6,25.9,2090,91.2
02003,Albacete,0200303,0200303004,2016,42.7,16.2,19.8,2.6,25.8,2058,92
02003,Albacete,0200303,0200303004,2015,42.4,16.5,19.3,2.6,26.1,2070,92.8
02003,Albacete,0200303,0200303005,2022,45.6,13.8,23.2,2.6,29.2,1872,88.4
02003,Albacete,0200303,0200303005,2021,45.8,14.2,23.4,2.5,30,1803,90.9
02003,Albacete,0200303,0200303005,2020,45.2,14.9,22.7,2.5,29.5,1795,92.6
02003,Albacete,0200303,0200303005,2019,45.2,14.8,22.5,2.5,28,1808,93.2
02003,Albacete,0200303,0200303005,2018,44.8,15,22.1,2.6,28.5,1795,94.4
02003,Albacete,0200303,0200303005,2017,44.4,15.1,22,2.6,27.6,1794,94.9
02003,Albacete,0200303,0200303005,2016,44,14.8,20.8,2.6,28.8,1821,94.4
02003,Albacete,0200303,0200303005,2015,43.4,15.3,20.3,2.6,27.1,1813,93.5
02003,Albacete,0200303,0200303006,2022,41.8,15.7,14.8,2.6,26.3,1376,95.9
02003,Albacete,0200303,0200303006,2021,42.1,15,15.1,2.6,24.8,1323,97.2
02003,Albacete,0200303,0200303006,2020,41.6,16.6,14.6,2.6,23.7,1346,97
02003,Albacete,0200303,0200303006,2019,40.4,18.3,13.4,2.7,22.7,1400,97.1
02003,Albacete,0200303,0200303006,2018,39.9,19.4,13,2.7,23.8,1414,97.5
02003,Albacete,0200303,0200303006,2017,39.2,20.1,12.5,2.8,23,1415,97.5
02003,Albacete,0200303,0200303006,2016,39,20.4,12.4,2.8,23.6,1400,97.7
02003,Albacete,0200303,0200303006,2015,38.4,21.9,12,2.8,23.1,1391,97.7
02003,Albacete,0200303,0200303007,2022,41.6,17,15.5,2.6,24.6,1715,95.3
02003,Albacete,0200303,0200303007,2021,40.7,18.1,14.7,2.8,22.6,1746,95.2
02003,Albacete,0200303,0200303007,2020,40.2,18.6,14.5,2.7,22.7,1774,95.3
02003,Albacete,0200303,0200303007,2019,40,18.5,14.5,2.7,22.4,1778,95.6
02003,Albacete,0200303,0200303007,2018,39.4,19.3,14,2.7,22.9,1786,95.5
02003,Albacete,0200303,0200303007,2017,38.7,20.1,13.2,2.8,22.6,1804,95.5
02003,Albacete,0200303,0200303007,2016,38,21.2,12.5,2.8,21.2,1811,95.3
02003,Albacete,0200303,0200303007,2015,37.7,21.2,12.3,2.9,20.2,1818,95.5
02003,Albacete,0200303,0200303008,2022,39.8,19.2,12.4,2.7,25.1,1723,95.7
02003,Albacete,0200303,0200303008,2021,39.4,20.6,12,2.7,23,1744,96.3
02003,Albacete,0200303,0200303008,2020,39.1,21.3,12.6,2.7,23.6,1744,96.8
02003,Albacete,0200303,0200303008,2019,38.9,21.3,12.5,2.7,23.6,1762,96.3
02003,Albacete,0200303,0200303008,2018,38.3,22.3,11.6,2.7,23.7,1752,96.6
02003,Albacete,0200303,0200303008,2017,37.7,22.9,11,2.8,21.9,1771,96.5
02003,Albacete,0200303,0200303008,2016,37.3,23.6,10.7,2.8,20.5,1776,96.6
02003,Albacete,0200303,0200303008,2015,37,23.6,10.6,2.8,20.6,1757,96.5
02003,Albacete,0200303,0200303009,2022,43.2,16.8,20.2,2.5,29.4,1217,86.4
02003,Albacete,0200303,0200303009,2021,43.2,16.9,20.4,2.5,29.4,1209,86.7
02003,Albacete,0200303,0200303009,2020,43.1,17.4,20.4,2.6,25.6,1241,87.5
02003,Albacete,0200303,0200303009,2019,42.9,16.8,20.5,2.7,23.8,1263,86.5
02003,Albacete,0200303,0200303009,2018,42.8,16.1,20.4,2.7,25.2,1258,88.5
02003,Albacete,0200303,0200303009,2017,42.4,16.5,19.3,2.7,23.3,1261,88.3
02003,Albacete,0200303,0200303009,2016,41.9,16.2,18.3,2.8,23.4,1300,88.8
02003,Albacete,0200303,0200303009,2015,41.5,16.5,17.9,2.8,20.3,1316,87.9
02003,Albacete,0200303,0200303010,2022,46.7,15.3,24.8,2.4,35.4,763,93.5
02003,Albacete,0200303,0200303010,2021,47,14.6,26.7,2.4,34.8,754,94.2
02003,Albacete,0200303,0200303010,2020,47,14.7,26.1,2.3,34.4,736,96.1
02003,Albacete,0200303,0200303010,2019,46.8,15.1,26.4,2.3,35.6,749,96.5
02003,Albacete,0200303,0200303010,2018,47.1,14.8,26.5,2.3,35.8,750,95.5
02003,Albacete,0200303,0200303010,2017,46.1,15.3,25.7,2.4,34.4,754,95
02003,Albacete,0200303,0200303010,2016,45.8,15.5,25.4,2.4,34.4,772,94.7
02003,Albacete,0200303,0200303010,2015,45,16.1,24.2,2.4,33.3,777,95
02003,Albacete,0200303,0200303011,2022,49.3,12.2,32.8,2.4,29.1,1056,97.5
02003,Albacete,0200303,0200303011,2021,48.9,12.1,31.5,2.5,26.2,1073,97.5
02003,Albacete,0200303,0200303011,2020,48.3,12,29.7,2.5,23.7,1089,97.2
02003,Albacete,0200303,0200303011,2019,47.5,12.7,28.1,2.6,23.8,1099,97.2
02003,Albacete,0200303,0200303011,2018,46.8,13.1,26.1,2.6,23.2,1133,97.2
02003,Albacete,0200303,0200303011,2017,45.9,13.1,23.5,2.7,22.3,1133,97.5
02003,Albacete,0200303,0200303011,2016,44.9,13.6,22.1,2.7,22.1,1158,97.3
02003,Albacete,0200303,0200303011,2015,43.9,14.1,20.5,2.8,20.2,1177,97
02003,Albacete,0200303,0200303012,2022,41.6,18.3,16,2.6,25.5,2007,95.2
02003,Albacete,0200303,0200303012,2021,41.5,18.2,15.8,2.5,27.2,1949,95.5
02003,Albacete,0200303,0200303012,2020,41.1,18.5,15.7,2.6,26.3,1976,95.4
02003,Albacete,0200303,0200303012,2019,40.7,19,15.9,2.6,24.6,1986,95.1
02003,Albacete,0200303,0200303012,2018,40.1,19.3,15.1,2.6,26.3,1963,95.4
02003,Albacete,0200303,0200303012,2017,40,19.2,14.8,2.6,26.1,1883,96
02003,Albacete,0200303,0200303012,2016,39.8,19.9,15.1,2.6,25,1871,96.3
02003,Albacete,0200303,0200303012,2015,39.6,19.9,15.2,2.6,24,1874,95.5
02003,Albacete,0200303,0200303013,2022,39.4,20.3,11.8,2.5,26.4,1126,94.9
02003,Albacete,0200303,0200303013,2021,38.9,20.3,11.6,2.7,22.7,1141,93.9
02003,Albacete,0200303,0200303013,2020,38.1,21.1,11.8,2.7,20.3,1156,94.5
02003,Albacete,0200303,0200303013,2019,38,21.1,12.2,2.8,18.9,1175,94.6
02003,Albacete,0200303,0200303013,2018,36.8,23.1,11.1,2.8,18.8,1172,94.9
02003,Albacete,0200303,0200303013,2017,36.9,23.6,11.2,2.9,16.3,1138,96.2
02003,Albacete,0200303,0200303013,2016,37.2,23.2,11.2,2.8,17.8,1079,97
02003,Albacete,0200303,0200303013,2015,37.3,22.4,11.6,2.8,19.2,1072,97.4
02003,Albacete,0200303,0200303014,2022,40.9,19.6,14.7,2.8,20.9,1091,95
02003,Albacete,0200303,0200303014,2021,40.9,20.3,14.3,2.8,20.9,1084,95
02003,Albacete,0200303,0200303014,2020,40.1,21,13.8,3,19.3,1119,94.4
02003,Albacete,0200303,0200303014,2019,39.7,21.5,13.9,3,18.2,1148,94.9
02003,Albacete,0200303,0200303014,2018,38.6,23,13,3,18.1,1148,95.3
02003,Albacete,0200303,0200303014,2017,38.2,23.5,13.3,3,18.6,1153,95.3
02003,Albacete,0200303,0200303014,2016,37.2,24.8,13,3.1,17.9,1177,95.2
02003,Albacete,0200303,0200303014,2015,36.8,25.2,12.3,3.1,16.9,1182,96.5
02003,Albacete,0200304,0200304001,2022,46.6,12.3,24,2.4,37,1249,87.2
02003,Albacete,0200304,0200304001,2021,46.1,13.1,23.5,2.4,37.3,1247,87.2
02003,Albacete,0200304,0200304001,2020,45.5,12.7,22.6,2.4,34.8,1280,86.4
02003,Albacete,0200304,0200304001,2019,45.3,13,22.9,2.4,33.5,1304,85.1
02003,Albacete,0200304,0200304001,2018,44.6,13.3,21.8,2.5,30.7,1328,87.4
02003,Albacete,0200304,0200304001,2017,44.7,13.7,22,2.5,31.1,1283,87.5
02003,Albacete,0200304,0200304001,2016,44.6,13.4,21.8,2.5,30.1,1306,87.9
02003,Albacete,0200304,0200304001,2015,44.5,13.2,21.8,2.5,30.8,1276,88.4
02003,Albacete,0200304,0200304002,2022,44.3,15.9,21.1,2.5,28.4,1798,91.1
02003,Albacete,0200304,0200304002,2021,43.8,16,20.5,2.6,26.4,1783,91.7
02003,Albacete,0200304,0200304002,2020,44.1,15,20.9,2.5,26.6,1768,91.7
02003,Albacete,0200304,0200304002,2019,43.7,15.4,20,2.6,25,1805,90.9
02003,Albacete,0200304,0200304002,2018,43.1,16,19.2,2.6,27.1,1805,92.3
02003,Albacete,0200304,0200304002,2017,42.8,16.6,18.7,2.6,25.9,1836,92.9
02003,Albacete,0200304,0200304002,2016,42.3,16.2,17.9,2.6,25.6,1829,93.4
02003,Albacete,0200304,0200304002,2015,42.6,15.1,18.5,2.6,25.3,1827,93.1
02003,Albacete,0200304,0200304003,2022,46.4,14.7,25.2,2.5,28.8,782,92.6
02003,Albacete,0200304,0200304003,2021,47.2,14.2,25.8,2.4,29.6,769,95.5
02003,Albacete,0200304,0200304003,2020,46.8,14.4,25.8,2.4,30.3,783,95.7
02003,Albacete,0200304,0200304003,2019,46.6,14.1,25.7,2.4,30,787,95.8
02003,Albacete,0200304,0200304003,2018,46.4,14.5,25,2.5,27.8,793,94.8
02003,Albacete,0200304,0200304003,2017,45.9,14.8,24.2,2.6,24.7,813,94.8
02003,Albacete,0200304,0200304003,2016,45.7,14.4,23.9,2.6,26.1,825,95.6
02003,Albacete,0200304,0200304003,2015,44.8,15.9,23,2.6,28.7,842,96.8
02003,Albacete,0200304,0200304004,2022,45.4,15.4,23.7,2.6,27.4,1374,88.3
02003,Albacete,0200304,0200304004,2021,45.5,15.4,24,2.5,28.4,1373,88.2
02003,Albacete,0200304,0200304004,2020,45.2,15.4,23.6,2.6,27.9,1406,87.6
02003,Albacete,0200304,0200304004,2019,45.3,15,23.9,2.6,27,1396,88.1
02003,Albacete,0200304,0200304004,2018,44.7,15.5,23.3,2.6,26.4,1410,90
02003,Albacete,0200304,0200304004,2017,45,13.8,23,2.6,27.2,1393,91.4
02003,Albacete,0200304,0200304004,2016,45.7,12.4,23.7,2.5,28.7,1370,92
02003,Albacete,0200304,0200304004,2015,45.4,12.9,23.9,2.5,28.7,1379,92.8
02003,Albacete,0200304,0200304005,2022,41.8,17.5,15.6,2.5,29.8,1573,92.2
02003,Albacete,0200304,0200304005,2021,41.8,18.2,15.2,2.6,29.3,1581,91.4
02003,Albacete,0200304,0200304005,2020,41.8,18,15.3,2.5,29.3,1563,93
02003,Albacete,0200304,0200304005,2019,41.4,18.5,15.5,2.6,28.6,1589,92.6
02003,Albacete,0200304,0200304005,2018,40.8,19.4,15.1,2.6,29.2,1598,92.8
02003,Albacete,0200304,0200304005,2017,40.6,19.8,15.3,2.6,29,1591,94.5
02003,Albacete,0200304,0200304005,2016,40.5,20,14.7,2.6,30.9,1569,94.8
02003,Albacete,0200304,0200304005,2015,40.2,20.2,14.6,2.6,28,1583,94.7
02003,Albacete,0200304,0200304006,2022,41.5,15.7,15.7,2.4,35.1,988,77
02003,Albacete,0200304,0200304006,2021,42.1,16.1,16.9,2.3,36.6,916,80.4
02003,Albacete,0200304,0200304006,2020,41.2,17,15.6,2.4,33.3,940,83.8
02003,Albacete,0200304,0200304006,2019,40.9,16.5,15,2.4,33.8,951,82.3
02003,Albacete,0200304,0200304006,2018,41.6,14.9,15.5,2.4,37.1,948,81.9
02003,Albacete,0200304,0200304006,2017,41.4,15.7,15.5,2.3,39.2,903,81.6
02003,Albacete,0200304,0200304006,2016,42,15.4,16.3,2.2,38.2,858,85.4
02003,Albacete,0200304,0200304006,2015,41.8,14.9,16.2,2.3,38.1,844,84
02003,Albacete,0200304,0200304007,2022,36.1,26.7,6.5,3.1,16.6,1482,96.9
02003,Albacete,0200304,0200304007,2021,35.6,26.9,6.1,3.1,15.8,1478,97
02003,Albacete,0200304,0200304007,2020,35.5,26.3,6.2,3,17.5,1413,96.6
02003,Albacete,0200304,0200304007,2019,35,27.8,6.4,3.1,18.1,1366,96.8
02003,Albacete,0200304,0200304007,2018,34,30,6,3.1,17.6,1379,97.3
02003,Albacete,0200304,0200304007,2017,33.3,30.6,5.3,3.1,16.1,1389,96.6
02003,Albacete,0200304,0200304007,2016,32.5,31.8,4.9,3.1,17.3,1379,96.7
02003,Albacete,0200304,0200304007,2015,32.2,30.9,4.7,3.1,18.3,1343,96
02003,Albacete,0200304,0200304008,2022,48.1,11.1,26.8,2.5,26.3,1278,89.8
02003,Albacete,0200304,0200304008,2021,47.8,11.5,27.6,2.5,25.9,1318,90.1
02003,Albacete,0200304,0200304008,2020,47.7,11.3,27,2.5,25.3,1350,91.5
02003,Albacete,0200304,0200304008,2019,47.7,10.9,26.6,2.6,24.9,1370,91.8
02003,Albacete,0200304,0200304008,2018,47.4,10.7,26.1,2.6,22.2,1381,92.1
02003,Albacete,0200304,0200304008,2017,46.6,11.3,25.1,2.7,20.3,1437,92.6
02003,Albacete,0200304,0200304008,2016,46.4,11.3,25.1,2.7,19.6,1425,94.3
02003,Albacete,0200304,0200304008,2015,46.4,10.9,23.8,2.7,19.3,1373,94.5
02003,Albacete,0200304,0200304009,2022,47,12.7,26.8,2.3,32.2,1140,92.6
02003,Albacete,0200304,0200304009,2021,46.7,13.2,26.2,2.4,30.5,1178,91.4
02003,Albacete,0200304,0200304009,2020,46.5,12.6,25.6,2.4,30.9,1202,91.3
02003,Albacete,0200304,0200304009,2019,46.4,12,25.6,2.5,29.2,1209,90.2
02003,Albacete,0200304,0200304009,2018,46.4,11.8,25.7,2.5,25,1224,89.3
02003,Albacete,0200304,0200304009,2017,46.3,11.7,25,2.5,26.4,1218,90.9
02003,Albacete,0200304,0200304009,2016,45.9,11.8,24.4,2.5,26.1,1207,91.3
02003,Albacete,0200304,0200304009,2015,45.6,12.3,24.2,2.5,26.7,1198,91
02003,Albacete,0200304,0200304010,2022,45.1,13.2,22.7,2.3,34.5,1097,87.8
02003,Albacete,0200304,0200304010,2021,45.9,12.7,24,2.3,34.4,1039,89.2
02003,Albacete,0200304,0200304010,2020,44.8,14.1,21.4,2.4,31.5,1081,88.1
02003,Albacete,0200304,0200304010,2019,44.9,13.9,20.9,2.4,31.3,1064,87.8
02003,Albacete,0200304,0200304010,2018,45.4,13.2,21.3,2.3,31.2,1048,88.6
02003,Albacete,0200304,0200304010,2017,45,12.7,20.9,2.4,32.2,1091,89.7
02003,Albacete,0200304,0200304010,2016,45.2,12.3,21.2,2.4,31.6,1088,91.7
02003,Albacete,0200304,0200304010,2015,44.3,13.2,19.7,2.5,29.5,1142,90.4
02003,Albacete,0200304,0200304011,2022,36.6,25.9,8.7,2.9,20,1654,95.4
02003,Albacete,0200304,0200304011,2021,36.1,26.5,8.2,2.9,21.2,1616,96
02003,Albacete,0200304,0200304011,2020,35.7,27.1,8.2,2.9,22.1,1620,96.5
02003,Albacete,0200304,0200304011,2019,35,27.7,7.7,2.9,22.2,1594,96.7
02003,Albacete,0200304,0200304011,2018,34.7,28.5,8.1,2.9,21.9,1578,97.1
02003,Albacete,0200304,0200304011,2017,34.2,28.3,7.5,2.9,21.2,1557,98
02003,Albacete,0200304,0200304011,2016,33.4,28.1,7.2,2.9,21.3,1528,97.6
02003,Albacete,0200304,0200304011,2015,33.7,27.3,8.1,2.8,20,1497,97.5
02003,Albacete,0200304,0200304012,2022,38,22.8,11.7,2.7,25,1505,95.2
02003,Albacete,0200304,0200304012,2021,37.6,23.2,11.4,2.8,23.6,1493,96.1
02003,Albacete,0200304,0200304012,2020,37,23.7,11.3,2.8,23.8,1501,97.1
02003,Albacete,0200304,0200304012,2019,36.6,23.5,11,2.8,22.9,1514,97
02003,Albacete,0200304,0200304012,2018,36,23.7,10.6,2.9,22.1,1517,96.6
02003,Albacete,0200304,0200304012,2017,36.3,23.2,11,2.8,23,1469,97
02003,Albacete,0200304,0200304012,2016,36.1,23,11,2.8,24,1459,96.3
02003,Albacete,0200304,0200304012,2015,35.7,22.8,10.7,2.8,23.2,1421,96.3
02003,Albacete,0200304,0200304013,2022,39.7,19.4,10.8,2.9,17.1,2031,97.6
02003,Albacete,0200304,0200304013,2021,39.1,20.3,10.3,2.9,16.4,2039,98
02003,Albacete,0200304,0200304013,2020,38.3,21.6,9.2,3,16.6,2065,97.9
02003,Albacete,0200304,0200304013,2019,37.8,23.4,8.7,3,16.8,2078,98.1
02003,Albacete,0200304,0200304013,2018,37.3,24.1,8.2,3,16.8,2055,98.5
02003,Albacete,0200304,0200304013,2017,36.9,24.6,7.9,3,16.6,2014,98.4
02003,Albacete,0200304,0200304013,2016,36.1,25,7.4,3,16.5,2053,98.1
02003,Albacete,0200304,0200304013,2015,35.7,25.1,7,3,14.3,2072,98
02003,Albacete,0200304,0200304014,2022,38.4,23.7,10.8,2.7,24.2,1628,93.8
02003,Albacete,0200304,0200304014,2021,38.2,24.8,10.4,2.7,25.8,1610,94
02003,Albacete,0200304,0200304014,2020,37.6,25.7,10.5,2.7,25.4,1608,95.1
02003,Albacete,0200304,0200304014,2019,37,26.5,9.7,2.7,23.6,1674,94.1
02003,Albacete,0200304,0200304014,2018,36.8,26,9.5,2.7,24.4,1645,93.7
02003,Albacete,0200304,0200304014,2017,36.1,26.5,9.4,2.7,24.4,1592,94.9
02003,Albacete,0200304,0200304014,2016,35.8,26.5,9.8,2.7,24.6,1586,94.7
02003,Albacete,0200304,0200304014,2015,35.4,26.9,10,2.7,23.5,1593,93.9
02003,Albacete,0200305,0200305001,2022,49.8,11.5,30,2.3,35.9,978,93.9
02003,Albacete,0200305,0200305001,2021,50.2,11.4,30.9,2.3,36.1,960,94.4
02003,Albacete,0200305,0200305001,2020,49.7,12.2,30.2,2.4,35.8,976,93.9
02003,Albacete,0200305,0200305001,2019,49.4,12,29.9,2.4,35.6,1005,93
02003,Albacete,0200305,0200305001,2018,48.4,12,28.2,2.4,35.4,1025,93.4
02003,Albacete,0200305,0200305001,2017,47.2,12.5,25.9,2.5,32.7,1085,92.6
02003,Albacete,0200305,0200305001,2016,47.7,11.1,25.8,2.5,33.2,1081,92.2
02003,Albacete,0200305,0200305001,2015,47.2,11.5,25.1,2.5,32.4,1095,91.9
02003,Albacete,0200305,0200305002,2022,46.9,13.1,26,2.4,32.1,1174,92.3
02003,Albacete,0200305,0200305002,2021,46.8,13.2,26.1,2.4,31.3,1167,93
02003,Albacete,0200305,0200305002,2020,46.6,14.1,24.5,2.4,29.3,1173,92.7
02003,Albacete,0200305,0200305002,2019,46.4,13.6,23.8,2.4,29.2,1192,92.2
02003,Albacete,0200305,0200305002,2018,46.2,13.1,23.2,2.5,29.5,1191,94.1
02003,Albacete,0200305,0200305002,2017,45.2,14,21.7,2.5,27.5,1203,94.4
02003,Albacete,0200305,0200305002,2016,44.7,14.9,21,2.5,28,1230,93.6
02003,Albacete,0200305,0200305002,2015,44.5,14.9,20.7,2.5,28.5,1237,91.8
02003,Albacete,0200305,0200305003,2022,46.2,14.8,26.1,2.4,34.1,1381,90.1
02003,Albacete,0200305,0200305003,2021,46.1,15.5,25.7,2.3,35.8,1379,91.3
02003,Albacete,0200305,0200305003,2020,45.3,16.2,24.1,2.4,34.6,1442,91.2
02003,Albacete,0200305,0200305003,2019,45.2,16.4,23.5,2.4,32.8,1476,91.3
02003,Albacete,0200305,0200305003,2018,45.1,16.2,23.6,2.5,33.1,1466,90.3
02003,Albacete,0200305,0200305003,2017,45.2,15.6,23.8,2.5,31.7,1458,91
02003,Albacete,0200305,0200305003,2016,44.9,15.5,23.9,2.5,31.6,1478,91.6
02003,Albacete,0200305,0200305003,2015,44.9,15.6,24,2.5,31.2,1451,92.4
02003,Albacete,0200305,0200305004,2022,43.7,14.6,20.4,2.6,29.7,1623,79.5
02003,Albacete,0200305,0200305004,2021,44.1,14.2,21.4,2.6,30,1582,78.5
02003,Albacete,0200305,0200305004,2020,44,14.6,21.2,2.6,29.6,1607,80.2
02003,Albacete,0200305,0200305004,2019,43.7,15,20.8,2.7,26.1,1666,79.5
02003,Albacete,0200305,0200305004,2018,43.2,15.5,20.7,2.7,26.6,1694,82
02003,Albacete,0200305,0200305004,2017,42.9,16.2,20.1,2.7,25.6,1669,83.4
02003,Albacete,0200305,0200305004,2016,42.9,15.8,19.7,2.6,25.4,1612,85
02003,Albacete,0200305,0200305004,2015,42.7,15.4,19.9,2.7,26.2,1615,83
02003,Albacete,0200305,0200305005,2022,43.2,16.1,19.3,2.5,32.1,1636,83
