mun_code,mun_name,year,net_income_pc,net_income_hh,net_income_equiv,median_income_equiv,gross_income_pc,gross_income_hh
31223,Sartaguda,2019,NA,NA,NA,NA,NA,NA
31223,Sartaguda,2018,NA,NA,NA,NA,NA,NA
31223,Sartaguda,2017,NA,NA,NA,NA,NA,NA
31223,Sartaguda,2016,9207,24674,NA,NA,NA,NA
31223,Sartaguda,2015,9105,24772,NA,NA,NA,NA
31224,Sesma,2022,15071,36754,21746,17979,17673,43101
31224,Sesma,2021,13710,33654,19755,17226,16241,39867
31224,Sesma,2020,11267,29461,NA,NA,NA,NA
31224,Sesma,2019,NA,NA,NA,NA,NA,NA
31224,Sesma,2018,NA,NA,NA,NA,NA,NA
31224,Sesma,2017,NA,NA,NA,NA,NA,NA
31224,Sesma,2016,11631,28623,NA,NA,NA,NA
31224,Sesma,2015,11346,28230,NA,NA,NA,NA
31225,Sorlada,2022,17221,35631,NA,NA,20430,42270
31225,Sorlada,2021,15444,38614,NA,NA,19427,48570
31225,Sorlada,2020,13245,28139,NA,NA,NA,NA
31225,Sorlada,2019,NA,NA,NA,NA,NA,NA
31225,Sorlada,2018,NA,NA,NA,NA,NA,NA
31225,Sorlada,2017,NA,NA,NA,NA,NA,NA
31225,Sorlada,2016,NA,NA,NA,NA,NA,NA
31225,Sorlada,2015,NA,NA,NA,NA,NA,NA
31226,Sunbilla,2022,15439,37151,22781,22713,18484,44477
31226,Sunbilla,2021,14489,38357,21972,20118,17676,46802
31226,Sunbilla,2020,13348,35490,NA,NA,NA,NA
31226,Sunbilla,2019,NA,NA,NA,NA,NA,NA
31226,Sunbilla,2018,NA,NA,NA,NA,NA,NA
31226,Sunbilla,2017,NA,NA,NA,NA,NA,NA
31226,Sunbilla,2016,13341,32274,NA,NA,NA,NA
31226,Sunbilla,2015,13552,32890,NA,NA,NA,NA
31227,Tafalla,2022,15483,39134,22796,21144,18746,47382
31227,Tafalla,2021,14591,36805,21512,19823,17897,45146
31227,Tafalla,2020,13416,34417,NA,NA,NA,NA
31227,Tafalla,2019,13391,34232,NA,NA,NA,NA
31227,Tafalla,2018,12978,33165,NA,NA,NA,NA
31227,Tafalla,2017,12451,32039,NA,NA,NA,NA
31227,Tafalla,2016,12465,32284,NA,NA,NA,NA
31227,Tafalla,2015,12599,32677,NA,NA,NA,NA
31228,Tiebas-Muruarte de Reta,2022,16891,45387,25333,24744,20568,55265
31228,Tiebas-Muruarte de Reta,2021,15481,40942,23103,21988,18891,49959
31228,Tiebas-Muruarte de Reta,2020,13884,35288,NA,NA,NA,NA
31228,Tiebas-Muruarte de Reta,2019,NA,NA,NA,NA,NA,NA
31228,Tiebas-Muruarte de Reta,2018,NA,NA,NA,NA,NA,NA
31228,Tiebas-Muruarte de Reta,2017,NA,NA,NA,NA,NA,NA
31228,Tiebas-Muruarte de Reta,2016,13535,36053,NA,NA,NA,NA
31228,Tiebas-Muruarte de Reta,2015,14315,37738,NA,NA,NA,NA
31229,Tirapu,2022,19988,43306,NA,NA,25281,54775
31229,Tirapu,2021,15444,38614,NA,NA,19427,48570
31229,Tirapu,2020,13884,35288,NA,NA,NA,NA
31229,Tirapu,2019,NA,NA,NA,NA,NA,NA
31229,Tirapu,2018,NA,NA,NA,NA,NA,NA
31229,Tirapu,2017,NA,NA,NA,NA,NA,NA
31229,Tirapu,2016,NA,NA,NA,NA,NA,NA
31229,Tirapu,2015,NA,NA,NA,NA,NA,NA
31230,Torralba del Río,2022,15941,28034,20987,17201,17778,31264
31230,Torralba del Río,2021,15444,38614,22638,20708,19427,48570
31230,Torralba del Río,2020,13245,28139,NA,NA,NA,NA
31230,Torralba del Río,2019,NA,NA,NA,NA,NA,NA
31230,Torralba del Río,2018,NA,NA,NA,NA,NA,NA
31230,Torralba del Río,2017,NA,NA,NA,NA,NA,NA
31230,Torralba del Río,2016,10714,22689,NA,NA,NA,NA
31230,Torralba del Río,2015,10391,23752,NA,NA,NA,NA
31231,Torres del Río,2022,15273,29782,20963,15997,18263,35613
31231,Torres del Río,2021,12513,27806,17412,13369,14442,32094
31231,Torres del Río,2020,13245,28139,NA,NA,NA,NA
31231,Torres del Río,2019,NA,NA,NA,NA,NA,NA
31231,Torres del Río,2018,NA,NA,NA,NA,NA,NA
31231,Torres del Río,2017,NA,NA,NA,NA,NA,NA
31231,Torres del Río,2016,14867,30248,NA,NA,NA,NA
31231,Torres del Río,2015,14242,28255,NA,NA,NA,NA
31232,Tudela,2022,14265,37966,21312,19084,17387,46277
31232,Tudela,2021,13443,35786,20139,17837,16486,43885
31232,Tudela,2020,12359,32778,NA,NA,NA,NA
31232,Tudela,2019,12224,32341,NA,NA,NA,NA
31232,Tudela,2018,11782,30874,NA,NA,NA,NA
31232,Tudela,2017,11488,29866,NA,NA,NA,NA
31232,Tudela,2016,12730,33555,NA,NA,NA,NA
31232,Tudela,2015,12197,31084,NA,NA,NA,NA
31233,Tulebras,2022,13653,31138,19612,18475,16150,36833
31233,Tulebras,2021,13997,35387,20492,16778,16418,41510
31233,Tulebras,2020,10943,28020,NA,NA,NA,NA
31233,Tulebras,2019,NA,NA,NA,NA,NA,NA
31233,Tulebras,2018,NA,NA,NA,NA,NA,NA
31233,Tulebras,2017,NA,NA,NA,NA,NA,NA
31233,Tulebras,2016,NA,NA,NA,NA,NA,NA
31233,Tulebras,2015,NA,NA,NA,NA,NA,NA
31234,Ucar,2022,19372,42083,27600,27235,23575,51215
31234,Ucar,2021,16797,37109,24225,22708,22128,48888
31234,Ucar,2020,13884,35288,NA,NA,NA,NA
31234,Ucar,2019,NA,NA,NA,NA,NA,NA
31234,Ucar,2018,NA,NA,NA,NA,NA,NA
31234,Ucar,2017,NA,NA,NA,NA,NA,NA
31234,Ucar,2016,16412,38951,NA,NA,NA,NA
31234,Ucar,2015,16547,37666,NA,NA,NA,NA
31235,Ujué/Uxue,2022,19453,40781,26816,20989,22139,46412
31235,Ujué/Uxue,2021,17476,37109,24433,21157,20437,43397
31235,Ujué/Uxue,2020,13591,30531,NA,NA,NA,NA
31235,Ujué/Uxue,2019,NA,NA,NA,NA,NA,NA
31235,Ujué/Uxue,2018,NA,NA,NA,NA,NA,NA
31235,Ujué/Uxue,2017,NA,NA,NA,NA,NA,NA
31235,Ujué/Uxue,2016,14168,28171,NA,NA,NA,NA
31235,Ujué/Uxue,2015,13638,26677,NA,NA,NA,NA
31236,Ultzama,2022,17819,48400,27126,25117,22217,60345
31236,Ultzama,2021,17085,47103,25972,23768,21110,58197
31236,Ultzama,2020,14880,38400,NA,NA,NA,NA
31236,Ultzama,2019,NA,NA,NA,NA,NA,NA
31236,Ultzama,2018,NA,NA,NA,NA,NA,NA
31236,Ultzama,2017,NA,NA,NA,NA,NA,NA
31236,Ultzama,2016,13929,40837,NA,NA,NA,NA
31236,Ultzama,2015,14651,42570,NA,NA,NA,NA
31237,Unciti,2022,21260,47105,29952,24627,25940,57474
31237,Unciti,2021,17443,39246,24320,22555,23029,51815
31237,Unciti,2020,15852,38224,NA,NA,NA,NA
31237,Unciti,2019,NA,NA,NA,NA,NA,NA
31237,Unciti,2018,NA,NA,NA,NA,NA,NA
31237,Unciti,2017,NA,NA,NA,NA,NA,NA
31237,Unciti,2016,18799,40418,NA,NA,NA,NA
31237,Unciti,2015,17476,37327,NA,NA,NA,NA
31238,Unzué/Untzue,2022,19840,44430,27988,28798,24552,54983
31238,Unzué/Untzue,2021,18806,41009,26343,26217,23003,50159
31238,Unzué/Untzue,2020,14628,35436,NA,NA,NA,NA
31238,Unzué/Untzue,2019,NA,NA,NA,NA,NA,NA
31238,Unzué/Untzue,2018,NA,NA,NA,NA,NA,NA
31238,Unzué/Untzue,2017,NA,NA,NA,NA,NA,NA
31238,Unzué/Untzue,2016,17030,36223,NA,NA,NA,NA
31238,Unzué/Untzue,2015,16864,35663,NA,NA,NA,NA
31239,Urdazubi/Urdax,2022,19493,53642,30687,18472,28062,77221
31239,Urdazubi/Urdax,2021,17402,48104,27396,18993,25888,71563
31239,Urdazubi/Urdax,2020,13198,34864,NA,NA,NA,NA
31239,Urdazubi/Urdax,2019,NA,NA,NA,NA,NA,NA
31239,Urdazubi/Urdax,2018,NA,NA,NA,NA,NA,NA
31239,Urdazubi/Urdax,2017,NA,NA,NA,NA,NA,NA
31239,Urdazubi/Urdax,2016,19949,61615,NA,NA,NA,NA
31239,Urdazubi/Urdax,2015,18757,57320,NA,NA,NA,NA
31240,Urdiain,2022,17123,42023,24935,23302,20873,51227
31240,Urdiain,2021,15597,38212,22955,22190,19584,47981
31240,Urdiain,2020,13754,33996,NA,NA,NA,NA
31240,Urdiain,2019,NA,NA,NA,NA,NA,NA
31240,Urdiain,2018,NA,NA,NA,NA,NA,NA
31240,Urdiain,2017,NA,NA,NA,NA,NA,NA
31240,Urdiain,2016,14620,36690,NA,NA,NA,NA
31240,Urdiain,2015,13823,34741,NA,NA,NA,NA
31241,Urraul Alto,2022,21797,42059,29267,28066,27032,52161
31241,Urraul Alto,2021,23114,46898,31438,28185,28628,58086
31241,Urraul Alto,2020,15367,34791,NA,NA,NA,NA
31241,Urraul Alto,2019,NA,NA,NA,NA,NA,NA
31241,Urraul Alto,2018,NA,NA,NA,NA,NA,NA
31241,Urraul Alto,2017,NA,NA,NA,NA,NA,NA
31241,Urraul Alto,2016,14977,34544,NA,NA,NA,NA
31241,Urraul Alto,2015,14247,31470,NA,NA,NA,NA
31242,Urraul Bajo,2022,19734,40736,27733,21286,23333,48166
31242,Urraul Bajo,2021,16937,35470,23627,19147,19899,41673
31242,Urraul Bajo,2020,15367,34791,NA,NA,NA,NA
31242,Urraul Bajo,2019,NA,NA,NA,NA,NA,NA
31242,Urraul Bajo,2018,NA,NA,NA,NA,NA,NA
31242,Urraul Bajo,2017,NA,NA,NA,NA,NA,NA
31242,Urraul Bajo,2016,13246,31790,NA,NA,NA,NA
31242,Urraul Bajo,2015,13202,32804,NA,NA,NA,NA
31243,Urroz-Villa,2022,17157,43093,25035,22773,20513,51524
31243,Urroz-Villa,2021,16216,40000,23583,22085,19765,48753
31243,Urroz-Villa,2020,15852,38224,NA,NA,NA,NA
31243,Urroz-Villa,2019,NA,NA,NA,NA,NA,NA
31243,Urroz-Villa,2018,NA,NA,NA,NA,NA,NA
31243,Urroz-Villa,2017,NA,NA,NA,NA,NA,NA
31243,Urroz-Villa,2016,14460,35552,NA,NA,NA,NA
31243,Urroz-Villa,2015,14594,35026,NA,NA,NA,NA
31244,Urroz,2022,19055,67454,31353,25684,21820,77244
31244,Urroz,2021,18209,64459,30127,26754,21025,74430
31244,Urroz,2020,13348,35490,NA,NA,NA,NA
31244,Urroz,2019,NA,NA,NA,NA,NA,NA
31244,Urroz,2018,NA,NA,NA,NA,NA,NA
31244,Urroz,2017,NA,NA,NA,NA,NA,NA
31244,Urroz,2016,13693,51418,NA,NA,NA,NA
31244,Urroz,2015,14048,52259,NA,NA,NA,NA
31245,Urzainqui/Urzainki,2022,20300,43452,NA,NA,24952,53409
31245,Urzainqui/Urzainki,2021,15444,38614,NA,NA,19427,48570
31245,Urzainqui/Urzainki,2020,15797,30794,NA,NA,NA,NA
31245,Urzainqui/Urzainki,2019,NA,NA,NA,NA,NA,NA
31245,Urzainqui/Urzainki,2018,NA,NA,NA,NA,NA,NA
31245,Urzainqui/Urzainki,2017,NA,NA,NA,NA,NA,NA
31245,Urzainqui/Urzainki,2016,NA,NA,NA,NA,NA,NA
31245,Urzainqui/Urzainki,2015,NA,NA,NA,NA,NA,NA
31246,Uterga,2022,19081,45419,27487,27620,23743,56514
31246,Uterga,2021,17929,42450,26104,23959,22596,53500
31246,Uterga,2020,13884,35288,NA,NA,NA,NA
31246,Uterga,2019,NA,NA,NA,NA,NA,NA
31246,Uterga,2018,NA,NA,NA,NA,NA,NA
31246,Uterga,2017,NA,NA,NA,NA,NA,NA
31246,Uterga,2016,16231,39729,NA,NA,NA,NA
31246,Uterga,2015,14906,38092,NA,NA,NA,NA
31247,Uztárroz/Uztarroze,2022,19223,35916,25719,23105,23634,44159
31247,Uztárroz/Uztarroze,2021,20525,36295,26461,22998,24680,43641
31247,Uztárroz/Uztarroze,2020,15797,30794,NA,NA,NA,NA
31247,Uztárroz/Uztarroze,2019,NA,NA,NA,NA,NA,NA
31247,Uztárroz/Uztarroze,2018,NA,NA,NA,NA,NA,NA
31247,Uztárroz/Uztarroze,2017,NA,NA,NA,NA,NA,NA
31247,Uztárroz/Uztarroze,2016,16133,32266,NA,NA,NA,NA
31247,Uztárroz/Uztarroze,2015,16065,33506,NA,NA,NA,NA
31248,Luzaide/Valcarlos,2022,15168,35562,21680,18380,19733,46266
31248,Luzaide/Valcarlos,2021,14141,34247,20430,17979,18615,45081
31248,Luzaide/Valcarlos,2020,14920,34953,NA,NA,NA,NA
31248,Luzaide/Valcarlos,2019,NA,NA,NA,NA,NA,NA
31248,Luzaide/Valcarlos,2018,NA,NA,NA,NA,NA,NA
31248,Luzaide/Valcarlos,2017,NA,NA,NA,NA,NA,NA
31248,Luzaide/Valcarlos,2016,14245,36475,NA,NA,NA,NA
31248,Luzaide/Valcarlos,2015,15457,40664,NA,NA,NA,NA
31249,Valtierra,2022,15004,39183,22363,19217,17713,46259
31249,Valtierra,2021,13820,36003,20554,17799,16352,42600
31249,Valtierra,2020,12045,31440,NA,NA,NA,NA
31249,Valtierra,2019,11634,30399,NA,NA,NA,NA
31249,Valtierra,2018,11279,29287,NA,NA,NA,NA
31249,Valtierra,2017,11170,28703,NA,NA,NA,NA
31249,Valtierra,2016,11028,28702,NA,NA,NA,NA
31249,Valtierra,2015,10786,28195,NA,NA,NA,NA
31250,Bera,2022,15553,42473,23664,22304,19301,52711
31250,Bera,2021,14688,39878,22334,20704,18313,49720
31250,Bera,2020,13606,37406,NA,NA,NA,NA
31250,Bera,2019,13586,37518,NA,NA,NA,NA
31250,Bera,2018,13212,36509,NA,NA,NA,NA
31250,Bera,2017,12670,35122,NA,NA,NA,NA
31250,Bera,2016,13219,37174,NA,NA,NA,NA
31250,Bera,2015,13141,37557,NA,NA,NA,NA
31251,Viana,2022,13547,34060,19816,19178,16174,40667
31251,Viana,2021,12475,31605,18395,17926,14925,37813
31251,Viana,2020,12015,30621,NA,NA,NA,NA
31251,Viana,2019,12176,30655,NA,NA,NA,NA
31251,Viana,2018,11979,29862,NA,NA,NA,NA
31251,Viana,2017,11468,28443,NA,NA,NA,NA
31251,Viana,2016,11826,29385,NA,NA,NA,NA
31251,Viana,2015,12083,29880,NA,NA,NA,NA
31252,Vidángoz/Bidankoze,2022,20300,43452,NA,NA,24952,53409
31252,Vidángoz/Bidankoze,2021,15444,38614,NA,NA,19427,48570
31252,Vidángoz/Bidankoze,2020,15797,30794,NA,NA,NA,NA
31252,Vidángoz/Bidankoze,2019,NA,NA,NA,NA,NA,NA
31252,Vidángoz/Bidankoze,2018,NA,NA,NA,NA,NA,NA
31252,Vidángoz/Bidankoze,2017,NA,NA,NA,NA,NA,NA
31252,Vidángoz/Bidankoze,2016,NA,NA,NA,NA,NA,NA
31252,Vidángoz/Bidankoze,2015,NA,NA,NA,NA,NA,NA
31253,Bidaurreta,2022,20973,47692,30287,26440,26403,60040
31253,Bidaurreta,2021,20571,47341,30387,25548,26684,61410
31253,Bidaurreta,2020,15484,38208,NA,NA,NA,NA
31253,Bidaurreta,2019,NA,NA,NA,NA,NA,NA
31253,Bidaurreta,2018,NA,NA,NA,NA,NA,NA
31253,Bidaurreta,2017,NA,NA,NA,NA,NA,NA
31253,Bidaurreta,2016,16440,39827,NA,NA,NA,NA
31253,Bidaurreta,2015,16792,39581,NA,NA,NA,NA
31254,Villafranca,2022,13459,36770,20087,17808,15783,43118
31254,Villafranca,2021,12685,34224,18874,16977,15167,40921
31254,Villafranca,2020,11612,31234,NA,NA,NA,NA
31254,Villafranca,2019,11589,30527,NA,NA,NA,NA
31254,Villafranca,2018,11061,28982,NA,NA,NA,NA
31254,Villafranca,2017,10696,27538,NA,NA,NA,NA
31254,Villafranca,2016,10992,29731,NA,NA,NA,NA
31254,Villafranca,2015,10443,28377,NA,NA,NA,NA
31255,Villamayor de Monjardín,2022,23177,60965,33119,30985,29421,77391
31255,Villamayor de Monjardín,2021,26409,69468,38375,29463,34095,89685
31255,Villamayor de Monjardín,2020,13471,32330,NA,NA,NA,NA
31255,Villamayor de Monjardín,2019,NA,NA,NA,NA,NA,NA
31255,Villamayor de Monjardín,2018,NA,NA,NA,NA,NA,NA
31255,Villamayor de Monjardín,2017,NA,NA,NA,NA,NA,NA
31255,Villamayor de Monjardín,2016,15442,39462,NA,NA,NA,NA
31255,Villamayor de Monjardín,2015,15697,42906,NA,NA,NA,NA
31256,Hiriberri/Villanueva de Aezkoa,2022,13793,30957,19551,19248,15837,35545
31256,Hiriberri/Villanueva de Aezkoa,2021,15444,38614,22638,20708,19427,48570
31256,Hiriberri/Villanueva de Aezkoa,2020,15556,36326,NA,NA,NA,NA
31256,Hiriberri/Villanueva de Aezkoa,2019,NA,NA,NA,NA,NA,NA
31256,Hiriberri/Villanueva de Aezkoa,2018,NA,NA,NA,NA,NA,NA
31256,Hiriberri/Villanueva de Aezkoa,2017,NA,NA,NA,NA,NA,NA
31256,Hiriberri/Villanueva de Aezkoa,2016,12583,28574,NA,NA,NA,NA
31256,Hiriberri/Villanueva de Aezkoa,2015,13374,29957,NA,NA,NA,NA
31257,Villatuerta,2022,16188,44810,24310,21442,19583,54207
31257,Villatuerta,2021,14125,39934,21528,19894,17353,49061
31257,Villatuerta,2020,12872,32679,NA,NA,NA,NA
31257,Villatuerta,2019,NA,NA,NA,NA,NA,NA
31257,Villatuerta,2018,NA,NA,NA,NA,NA,NA
31257,Villatuerta,2017,NA,NA,NA,NA,NA,NA
31257,Villatuerta,2016,12313,32891,NA,NA,NA,NA
31257,Villatuerta,2015,12595,33294,NA,NA,NA,NA
31258,Villava/Atarrabia,2022,15822,41796,23567,22725,19296,50973
31258,Villava/Atarrabia,2021,14917,39553,22231,21139,18257,48409
31258,Villava/Atarrabia,2020,14020,37919,NA,NA,NA,NA
31258,Villava/Atarrabia,2019,13791,37768,NA,NA,NA,NA
31258,Villava/Atarrabia,2018,13368,36582,NA,NA,NA,NA
31258,Villava/Atarrabia,2017,12941,35457,NA,NA,NA,NA
31258,Villava/Atarrabia,2016,12643,35335,NA,NA,NA,NA
31258,Villava/Atarrabia,2015,12671,35701,NA,NA,NA,NA
31259,Igantzi,2022,16381,44167,25068,23137,19795,53372
31259,Igantzi,2021,14680,40646,22482,21074,17836,49386
31259,Igantzi,2020,13867,37638,NA,NA,NA,NA
31259,Igantzi,2019,NA,NA,NA,NA,NA,NA
31259,Igantzi,2018,NA,NA,NA,NA,NA,NA
31259,Igantzi,2017,NA,NA,NA,NA,NA,NA
31259,Igantzi,2016,13466,38018,NA,NA,NA,NA
31259,Igantzi,2015,13665,38456,NA,NA,NA,NA
31260,Valle de Yerri/Deierri,2022,20142,50736,30264,24095,23829,60026
31260,Valle de Yerri/Deierri,2021,17109,42840,25398,22272,20394,51067
31260,Valle de Yerri/Deierri,2020,14199,34030,NA,NA,NA,NA
31260,Valle de Yerri/Deierri,2019,NA,NA,NA,NA,NA,NA
31260,Valle de Yerri/Deierri,2018,NA,NA,NA,NA,NA,NA
31260,Valle de Yerri/Deierri,2017,NA,NA,NA,NA,NA,NA
31260,Valle de Yerri/Deierri,2016,13239,33529,NA,NA,NA,NA
31260,Valle de Yerri/Deierri,2015,14068,35534,NA,NA,NA,NA
31261,Yesa,2022,15579,35740,22005,20342,18487,42411
31261,Yesa,2021,14116,33249,20047,18526,16675,39275
31261,Yesa,2020,14160,36182,NA,NA,NA,NA
31261,Yesa,2019,NA,NA,NA,NA,NA,NA
31261,Yesa,2018,NA,NA,NA,NA,NA,NA
31261,Yesa,2017,NA,NA,NA,NA,NA,NA
31261,Yesa,2016,13122,27070,NA,NA,NA,NA
31261,Yesa,2015,12476,24952,NA,NA,NA,NA
31262,Zabalza/Zabaltza,2022,19815,49969,29385,27594,24586,61999
31262,Zabalza/Zabaltza,2021,18090,46941,27035,25386,22603,58650
31262,Zabalza/Zabaltza,2020,15484,38208,NA,NA,NA,NA
31262,Zabalza/Zabaltza,2019,NA,NA,NA,NA,NA,NA
31262,Zabalza/Zabaltza,2018,NA,NA,NA,NA,NA,NA
31262,Zabalza/Zabaltza,2017,NA,NA,NA,NA,NA,NA
31262,Zabalza/Zabaltza,2016,15245,43514,NA,NA,NA,NA
31262,Zabalza/Zabaltza,2015,15281,43573,NA,NA,NA,NA
31263,Zubieta,2022,14773,36316,21630,21128,17852,43886
31263,Zubieta,2021,13848,34043,20553,20645,16690,41031
31263,Zubieta,2020,13348,35490,NA,NA,NA,NA
31263,Zubieta,2019,NA,NA,NA,NA,NA,NA
31263,Zubieta,2018,NA,NA,NA,NA,NA,NA
31263,Zubieta,2017,NA,NA,NA,NA,NA,NA
31263,Zubieta,2016,11318,30348,NA,NA,NA,NA
31263,Zubieta,2015,11360,31138,NA,NA,NA,NA
31264,Zugarramurdi,2022,10865,28460,16665,14135,13155,34461
31264,Zugarramurdi,2021,10275,26959,15867,13408,12421,32588
31264,Zugarramurdi,2020,13198,34864,NA,NA,NA,NA
31264,Zugarramurdi,2019,NA,NA,NA,NA,NA,NA
31264,Zugarramurdi,2018,NA,NA,NA,NA,NA,NA
31264,Zugarramurdi,2017,NA,NA,NA,NA,NA,NA
31264,Zugarramurdi,2016,10045,28588,NA,NA,NA,NA
31264,Zugarramurdi,2015,8997,25346,NA,NA,NA,NA
31265,Zúñiga,2022,17221,35631,NA,NA,20430,42270
31265,Zúñiga,2021,15444,38614,NA,NA,19427,48570
31265,Zúñiga,2020,13964,32738,NA,NA,NA,NA
31265,Zúñiga,2019,NA,NA,NA,NA,NA,NA
31265,Zúñiga,2018,NA,NA,NA,NA,NA,NA
31265,Zúñiga,2017,NA,NA,NA,NA,NA,NA
31265,Zúñiga,2016,NA,NA,NA,NA,NA,NA
31265,Zúñiga,2015,8851,22350,NA,NA,NA,NA
31901,Barañáin/Barañain,2022,16349,43774,24147,22999,20075,53749
31901,Barañáin/Barañain,2021,15407,41376,22823,21761,19003,51034
31901,Barañáin/Barañain,2020,14625,39873,NA,NA,NA,NA
31901,Barañáin/Barañain,2019,14495,40129,NA,NA,NA,NA
31901,Barañáin/Barañain,2018,13865,38671,NA,NA,NA,NA
31901,Barañáin/Barañain,2017,13402,37309,NA,NA,NA,NA
31901,Barañáin/Barañain,2016,13352,37971,NA,NA,NA,NA
31901,Barañáin/Barañain,2015,13413,38488,NA,NA,NA,NA
31902,Berrioplano/Berriobeiti,2022,15942,47331,25269,22995,20257,60145
31902,Berrioplano/Berriobeiti,2021,15368,45560,24356,22197,19668,58306
31902,Berrioplano/Berriobeiti,2020,13702,40922,NA,NA,NA,NA
31902,Berrioplano/Berriobeiti,2019,13763,41049,NA,NA,NA,NA
31902,Berrioplano/Berriobeiti,2018,13486,39502,NA,NA,NA,NA
31902,Berrioplano/Berriobeiti,2017,13193,38202,NA,NA,NA,NA
31902,Berrioplano/Berriobeiti,2016,13327,38561,NA,NA,NA,NA
31902,Berrioplano/Berriobeiti,2015,13685,39400,NA,NA,NA,NA
31903,Berriozar,2022,13144,36386,19877,19446,15698,43457
31903,Berriozar,2021,12251,33996,18565,17851,14697,40784
31903,Berriozar,2020,11529,32566,NA,NA,NA,NA
31903,Berriozar,2019,11499,32380,NA,NA,NA,NA
31903,Berriozar,2018,10999,30812,NA,NA,NA,NA
31903,Berriozar,2017,10663,29479,NA,NA,NA,NA
31903,Berriozar,2016,10393,28713,NA,NA,NA,NA
31903,Berriozar,2015,10530,28831,NA,NA,NA,NA
31904,Irurtzun,2022,14034,37285,20809,20182,16845,44753
31904,Irurtzun,2021,13181,34820,19526,19044,16000,42267
31904,Irurtzun,2020,12676,34262,NA,NA,NA,NA
31904,Irurtzun,2019,12766,34037,NA,NA,NA,NA
31904,Irurtzun,2018,11903,32281,NA,NA,NA,NA
31904,Irurtzun,2017,11843,31902,NA,NA,NA,NA
31904,Irurtzun,2016,11624,31002,NA,NA,NA,NA
31904,Irurtzun,2015,11593,31353,NA,NA,NA,NA
31905,Beriáin,2022,14738,39594,22222,21589,17901,48094
31905,Beriáin,2021,13842,36998,20840,19851,16909,45198
31905,Beriáin,2020,12766,34640,NA,NA,NA,NA
31905,Beriáin,2019,12811,34700,NA,NA,NA,NA
31905,Beriáin,2018,12084,32962,NA,NA,NA,NA
31905,Beriáin,2017,11745,31821,NA,NA,NA,NA
31905,Beriáin,2016,11446,31137,NA,NA,NA,NA
31905,Beriáin,2015,11759,32144,NA,NA,NA,NA
31906,Orkoien,2022,15119,44354,23677,22357,19090,56002
31906,Orkoien,2021,14392,42832,22600,21175,18279,54401
31906,Orkoien,2020,12852,39222,NA,NA,NA,NA
31906,Orkoien,2019,12792,39382,NA,NA,NA,NA
31906,Orkoien,2018,12286,37629,NA,NA,NA,NA
31906,Orkoien,2017,11982,36469,NA,NA,NA,NA
31906,Orkoien,2016,12406,36718,NA,NA,NA,NA
31906,Orkoien,2015,12453,36382,NA,NA,NA,NA
31907,Zizur Mayor/Zizur Nagusia,2022,17380,48861,26573,24446,22408,62997
31907,Zizur Mayor/Zizur Nagusia,2021,16399,46241,25102,23180,21067,59402
31907,Zizur Mayor/Zizur Nagusia,2020,15123,42634,NA,NA,NA,NA
31907,Zizur Mayor/Zizur Nagusia,2019,15108,42696,NA,NA,NA,NA
31907,Zizur Mayor/Zizur Nagusia,2018,14473,40957,NA,NA,NA,NA
31907,Zizur Mayor/Zizur Nagusia,2017,14046,39751,NA,NA,NA,NA
31907,Zizur Mayor/Zizur Nagusia,2016,14695,43004,NA,NA,NA,NA
31907,Zizur Mayor/Zizur Nagusia,2015,14414,42464,NA,NA,NA,NA
31908,Lekunberri,2022,14943,39021,22793,21538,18657,48721
31908,Lekunberri,2021,14196,36976,21658,20079,18045,47000
31908,Lekunberri,2020,13517,34816,NA,NA,NA,NA
31908,Lekunberri,2019,NA,NA,NA,NA,NA,NA
31908,Lekunberri,2018,NA,NA,NA,NA,NA,NA
31908,Lekunberri,2017,NA,NA,NA,NA,NA,NA
31908,Lekunberri,2016,12252,33207,NA,NA,NA,NA
31908,Lekunberri,2015,12473,33470,NA,NA,NA,NA
32001,Allariz,2022,13479,31127,19660,17850,15992,36931
32001,Allariz,2021,12715,29604,18669,16450,14982,34884
32001,Allariz,2020,11949,28057,17575,15750,13968,32796
32001,Allariz,2019,11743,27673,17351,15750,13728,32351
32001,Allariz,2018,11195,26311,16485,15050,13025,30613
32001,Allariz,2017,10723,25143,15843,14350,12569,29472
32001,Allariz,2016,10440,24528,15324,13650,12086,28397
32001,Allariz,2015,10336,23975,15160,12950,11977,27780
32002,Amoeiro,2022,13451,29829,19064,17150,15693,34802
32002,Amoeiro,2021,12710,28343,18243,16450,14696,32771
32002,Amoeiro,2020,12375,27776,17678,16450,14260,32008
32002,Amoeiro,2019,12161,27297,17379,15750,13937,31285
32002,Amoeiro,2018,11640,25940,16429,14350,13352,29754
32002,Amoeiro,2017,11169,25085,15963,14350,12793,28733
32002,Amoeiro,2016,10828,24525,15466,13650,12379,28040
32002,Amoeiro,2015,10405,24030,15039,13650,11804,27263
32003,"Arnoia, A",2022,13308,31669,19314,17850,15393,36632
32003,"Arnoia, A",2021,12837,29742,18613,17150,14845,34396
32003,"Arnoia, A",2020,12076,27744,17481,16450,13796,31694
32003,"Arnoia, A",2019,11818,27334,17377,16450,13459,31129
32003,"Arnoia, A",2018,11197,27061,16385,15050,12719,30741
32003,"Arnoia, A",2017,11195,26816,16529,15050,12726,30483
32003,"Arnoia, A",2016,10711,25544,15571,13650,12103,28862
