mun_code,mun_name,district_code,year,net_income_pc,net_income_hh,net_income_equiv,median_income_equiv,gross_income_pc,gross_income_hh
08124,Mollet del Vallès,0812403,2017,11651,31618,17782,16450,13889,37692
08124,Mollet del Vallès,0812403,2016,11273,30742,17231,15750,13384,36499
08124,Mollet del Vallès,0812403,2015,10923,30040,16734,15750,12893,35461
08125,Montcada i Reixac,0812501,2022,14160,36823,21000,18550,17216,44770
08125,Montcada i Reixac,0812501,2021,13766,36110,20490,17850,16608,43566
08125,Montcada i Reixac,0812501,2020,13011,34186,19457,17150,15567,40901
08125,Montcada i Reixac,0812501,2019,12988,34392,19482,17150,15557,41195
08125,Montcada i Reixac,0812501,2018,12622,33426,18935,17150,15075,39923
08125,Montcada i Reixac,0812501,2017,12046,31721,18406,16450,14640,38553
08125,Montcada i Reixac,0812501,2016,12017,31046,17934,16450,14316,36985
08125,Montcada i Reixac,0812501,2015,11785,30516,17610,15750,13965,36161
08125,Montcada i Reixac,0812502,2022,13066,34286,19499,17850,15651,41070
08125,Montcada i Reixac,0812502,2021,12506,33296,18771,16450,14886,39631
08125,Montcada i Reixac,0812502,2020,11832,31239,17662,15750,13991,36941
08125,Montcada i Reixac,0812502,2019,11892,31122,17787,16450,14088,36868
08125,Montcada i Reixac,0812502,2018,11333,29510,16911,15750,13424,34954
08125,Montcada i Reixac,0812502,2017,10946,28428,16383,15050,12936,33597
08125,Montcada i Reixac,0812502,2016,10601,27679,15825,14350,12422,32435
08125,Montcada i Reixac,0812502,2015,10327,27050,15385,14350,12061,31594
08125,Montcada i Reixac,0812503,2022,14930,40121,22820,21350,18401,49448
08125,Montcada i Reixac,0812503,2021,14538,39214,22246,20650,17811,48043
08125,Montcada i Reixac,0812503,2020,13735,37442,21109,19950,16692,45503
08125,Montcada i Reixac,0812503,2019,13690,37117,21054,19950,16648,45139
08125,Montcada i Reixac,0812503,2018,13314,35843,20458,19250,16149,43475
08125,Montcada i Reixac,0812503,2017,12561,33908,19393,18550,15141,40874
08125,Montcada i Reixac,0812503,2016,12288,32787,18856,17850,14714,39259
08125,Montcada i Reixac,0812503,2015,12025,31669,18376,17150,14346,37782
08125,Montcada i Reixac,0812504,2022,16002,44434,24442,22050,19849,55115
08125,Montcada i Reixac,0812504,2021,15349,43688,23517,20650,19013,54118
08125,Montcada i Reixac,0812504,2020,14583,41687,22463,19950,17881,51116
08125,Montcada i Reixac,0812504,2019,14573,41693,22473,19250,17968,51405
08125,Montcada i Reixac,0812504,2018,14072,40130,21859,19250,17436,49723
08125,Montcada i Reixac,0812504,2017,13362,37707,20801,18550,16365,46182
08125,Montcada i Reixac,0812504,2016,13185,36958,20367,17150,16113,45166
08125,Montcada i Reixac,0812504,2015,12728,35784,19723,17150,15478,43514
08125,Montcada i Reixac,0812505,2022,10963,29830,16438,15050,12759,34716
08125,Montcada i Reixac,0812505,2021,10634,29213,16006,14350,12342,33907
08125,Montcada i Reixac,0812505,2020,10077,27207,15074,13650,11626,31390
08125,Montcada i Reixac,0812505,2019,10219,27318,15306,14350,11806,31558
08125,Montcada i Reixac,0812505,2018,9713,25743,14561,13650,11171,29606
08125,Montcada i Reixac,0812505,2017,9420,24589,14021,13650,10835,28282
08125,Montcada i Reixac,0812505,2016,9233,24108,13698,12950,10584,27637
08125,Montcada i Reixac,0812505,2015,9032,23503,13457,12950,10310,26828
08125,Montcada i Reixac,0812506,2022,13398,36872,20282,19250,16107,44328
08125,Montcada i Reixac,0812506,2021,12826,35707,19434,17850,15355,42745
08125,Montcada i Reixac,0812506,2020,12137,34191,18449,17850,14452,40711
08125,Montcada i Reixac,0812506,2019,12072,34164,18661,17850,14391,40726
08125,Montcada i Reixac,0812506,2018,11529,32723,17845,17850,13707,38907
08125,Montcada i Reixac,0812506,2017,11098,31295,17227,17150,13188,37186
08125,Montcada i Reixac,0812506,2016,10782,30604,16734,15750,12748,36187
08125,Montcada i Reixac,0812506,2015,10390,29609,16253,15750,12274,34979
08126,Montgat,0812601,2022,17336,44855,26340,23450,22043,57034
08126,Montgat,0812601,2021,16256,42514,24741,22050,20404,53362
08126,Montgat,0812601,2020,15409,40530,23601,21350,19142,50349
08126,Montgat,0812601,2019,15218,40382,23455,21350,18896,50141
08126,Montgat,0812601,2018,14587,38556,22540,20650,18184,48063
08126,Montgat,0812601,2017,14346,37657,22027,19950,17703,46469
08126,Montgat,0812601,2016,13989,36954,21477,19250,17181,45384
08126,Montgat,0812601,2015,13633,35778,20854,18550,16636,43661
08127,Monistrol de Montserrat,0812701,2022,13937,33797,20448,19950,16738,40590
08127,Monistrol de Montserrat,0812701,2021,13124,31971,19357,18550,15659,38147
08127,Monistrol de Montserrat,0812701,2020,12792,31510,18797,17850,15114,37231
08127,Monistrol de Montserrat,0812701,2019,12858,31806,19039,17850,15229,37673
08127,Monistrol de Montserrat,0812701,2018,12471,30130,18308,17850,14737,35604
08127,Monistrol de Montserrat,0812701,2017,12201,29109,17925,17150,14422,34409
08127,Monistrol de Montserrat,0812701,2016,12193,29062,17870,17150,14364,34237
08127,Monistrol de Montserrat,0812701,2015,11770,27831,17268,16450,13831,32703
08128,Monistrol de Calders,0812801,2022,14567,35148,21397,19950,17364,41897
08128,Monistrol de Calders,0812801,2021,13291,32055,19556,18550,15834,38187
08128,Monistrol de Calders,0812801,2020,13035,32070,19297,18550,15360,37789
08128,Monistrol de Calders,0812801,2019,12344,30362,18352,17150,14405,35432
08128,Monistrol de Calders,0812801,2018,12219,30060,17986,17850,14288,35150
08128,Monistrol de Calders,0812801,2017,11442,28950,17269,16450,13371,33830
08128,Monistrol de Calders,0812801,2016,11163,28266,16592,15750,12954,32800
08128,Monistrol de Calders,0812801,2015,10708,27642,16167,15050,12382,31963
08129,Muntanyola,0812901,2022,16724,45143,25542,22050,21643,58419
08129,Muntanyola,0812901,2021,15635,42844,24224,21350,20171,55272
08129,Muntanyola,0812901,2020,15896,42695,24379,20650,20715,55640
08129,Muntanyola,0812901,2019,14269,38029,22034,20650,17685,47135
08129,Muntanyola,0812901,2018,13366,36670,20984,19250,16290,44690
08129,Muntanyola,0812901,2017,12631,34734,19555,18550,15435,42446
08129,Muntanyola,0812901,2016,11752,32663,18341,17150,14170,39381
08129,Muntanyola,0812901,2015,11848,33184,18488,17150,14250,39915
08130,Montclar,0813001,2022,14224,39040,21931,19250,16395,45000
08130,Montclar,0813001,2021,13085,37862,20542,17150,14938,43226
08130,Montclar,0813001,2020,12837,37954,20501,18200,14708,43485
08130,Montclar,0813001,2019,11969,36972,19411,17850,13733,42421
08130,Montclar,0813001,2018,11443,35371,18406,15750,13150,40644
08130,Montclar,0813001,2017,10953,34461,17676,15750,12379,38949
08130,Montclar,0813001,2016,11542,34914,18556,15750,13133,39726
08130,Montclar,0813001,2015,10602,32350,17271,17150,11996,36603
08131,Montesquiu,0813101,2022,14255,33745,20921,20650,16774,39706
08131,Montesquiu,0813101,2021,13463,30836,19597,19250,15882,36376
08131,Montesquiu,0813101,2020,12890,29565,18878,17850,15086,34601
08131,Montesquiu,0813101,2019,12592,29535,18652,17850,14733,34558
08131,Montesquiu,0813101,2018,12486,29462,18413,17850,14594,34435
08131,Montesquiu,0813101,2017,11916,28166,17712,16450,13881,32809
08131,Montesquiu,0813101,2016,11450,28082,17279,16450,13242,32476
08131,Montesquiu,0813101,2015,11333,27430,16930,17150,13079,31657
08132,Montmajor,0813201,2022,13507,37278,21453,19950,16110,44462
08132,Montmajor,0813201,2021,13623,36304,20946,19250,16243,43286
08132,Montmajor,0813201,2020,13171,36640,20633,19250,15601,43399
08132,Montmajor,0813201,2019,13246,38155,20780,19250,15633,45030
08132,Montmajor,0813201,2018,11715,33680,18890,16450,14304,41124
08132,Montmajor,0813201,2017,12057,33670,18672,17150,14081,39324
08132,Montmajor,0813201,2016,11178,31889,17515,17150,13189,37624
08132,Montmajor,0813201,2015,10816,30453,16819,15050,12606,35492
08133,Montmaneu,0813301,2022,15175,45294,23365,21350,18570,55428
08133,Montmaneu,0813301,2021,16388,42250,23913,21350,20021,51617
08133,Montmaneu,0813301,2020,15744,41629,23330,20300,19633,51911
08133,Montmaneu,0813301,2019,17907,47439,27552,21350,22064,58450
08133,Montmaneu,0813301,2018,15320,42273,24270,22400,18713,51633
08133,Montmaneu,0813301,2017,16465,43717,25831,22050,20363,54068
08133,Montmaneu,0813301,2016,15952,42538,24458,22750,19518,52049
08133,Montmaneu,0813301,2015,16144,42485,24553,21350,19766,52016
08134,Figaró-Montmany,0813401,2022,15831,37388,23142,20650,19339,45673
08134,Figaró-Montmany,0813401,2021,14926,35457,21917,19950,18362,43621
08134,Figaró-Montmany,0813401,2020,13723,33529,20352,18550,16734,40884
08134,Figaró-Montmany,0813401,2019,13268,33723,19969,18550,15948,40534
08134,Figaró-Montmany,0813401,2018,13099,32932,19545,17850,15696,39460
08134,Figaró-Montmany,0813401,2017,12300,30896,18343,16450,14825,37238
08134,Figaró-Montmany,0813401,2016,11697,29764,17402,15750,13990,35597
08134,Figaró-Montmany,0813401,2015,11250,29079,16832,14350,13382,34591
08135,Montmeló,0813501,2022,15041,39411,22501,20650,18285,47912
08135,Montmeló,0813501,2021,14334,37658,21577,19950,17323,45509
08135,Montmeló,0813501,2020,13840,36891,20801,19250,16548,44110
08135,Montmeló,0813501,2019,13631,36656,20787,19250,16458,44258
08135,Montmeló,0813501,2018,13296,35544,20108,18550,15900,42505
08135,Montmeló,0813501,2017,12619,33938,19151,17850,15088,40579
08135,Montmeló,0813501,2016,12166,32824,18472,17150,14412,38885
08135,Montmeló,0813501,2015,11840,32075,18010,16450,13970,37844
08136,Montornès del Vallès,0813601,2022,15319,41784,23413,22050,18688,50972
08136,Montornès del Vallès,0813601,2021,14690,40205,22504,20650,17832,48803
08136,Montornès del Vallès,0813601,2020,13916,38368,21351,19950,16834,46413
08136,Montornès del Vallès,0813601,2019,13808,38271,21257,19950,16665,46190
08136,Montornès del Vallès,0813601,2018,13310,36768,20476,19250,16008,44220
08136,Montornès del Vallès,0813601,2017,12650,35005,19563,18550,15159,41947
08136,Montornès del Vallès,0813601,2016,12431,34287,19166,17850,14809,40849
08136,Montornès del Vallès,0813601,2015,11936,33023,18432,17150,14171,39207
08136,Montornès del Vallès,0813602,2022,10153,28173,15332,14350,11681,32413
08136,Montornès del Vallès,0813602,2021,9713,27333,14706,12950,11160,31404
08136,Montornès del Vallès,0813602,2020,9262,26566,14168,12950,10596,30390
08136,Montornès del Vallès,0813602,2019,9249,26667,14095,12950,10569,30472
08136,Montornès del Vallès,0813602,2018,8864,25167,13442,12250,10098,28671
08136,Montornès del Vallès,0813602,2017,8336,23666,12715,11550,9486,26929
08136,Montornès del Vallès,0813602,2016,8056,23184,12281,10850,9142,26309
08136,Montornès del Vallès,0813602,2015,7682,22342,11610,10150,8688,25266
08137,Montseny,0813701,2022,18893,44358,28448,21350,23726,55704
08137,Montseny,0813701,2021,16293,38405,24378,20650,20112,47406
08137,Montseny,0813701,2020,14170,33876,21270,17150,17523,41893
08137,Montseny,0813701,2019,14791,35255,21742,17150,17935,42748
08137,Montseny,0813701,2018,14271,33300,20389,17150,17339,40457
08137,Montseny,0813701,2017,14011,33499,20399,16450,17205,41137
08137,Montseny,0813701,2016,13226,33855,19427,16450,16059,41107
08137,Montseny,0813701,2015,13364,32645,19745,15750,16429,40132
08138,Moià,0813801,2022,14943,38456,22192,19250,18310,47121
08138,Moià,0813801,2021,14023,36325,20879,18550,17116,44336
08138,Moià,0813801,2020,13614,35749,20325,17850,16450,43195
08138,Moià,0813801,2019,13060,34643,19778,17150,15902,42182
08138,Moià,0813801,2018,12728,33864,19254,17150,15408,40994
08138,Moià,0813801,2017,12337,32858,18575,16450,14881,39634
08138,Moià,0813801,2016,11938,31702,17938,15750,14284,37933
08138,Moià,0813801,2015,11502,30609,17392,15750,13632,36277
08139,Mura,0813901,2022,17828,38011,24724,20650,22836,48687
08139,Mura,0813901,2021,16060,35671,22629,20650,20287,45059
08139,Mura,0813901,2020,15621,35573,22523,17850,19377,44126
08139,Mura,0813901,2019,14342,33927,20886,17850,17671,41802
08139,Mura,0813901,2018,14166,33815,20682,17850,17379,41486
08139,Mura,0813901,2017,13563,33829,20015,19250,16719,41701
08139,Mura,0813901,2016,13000,32211,19160,15750,15909,39420
08139,Mura,0813901,2015,12917,31000,19143,15750,15740,37776
08140,Navarcles,0814001,2022,15811,39361,23551,22050,19250,47921
08140,Navarcles,0814001,2021,14869,37028,22424,20650,18207,45340
08140,Navarcles,0814001,2020,14389,36231,21479,19950,17243,43415
08140,Navarcles,0814001,2019,14533,36802,21880,19950,17629,44642
08140,Navarcles,0814001,2018,13688,34587,20603,19250,16398,41435
08140,Navarcles,0814001,2017,13085,33176,19612,17850,15582,39508
08140,Navarcles,0814001,2016,12882,32775,19330,17850,15263,38832
08140,Navarcles,0814001,2015,12162,31041,18298,17150,14333,36581
08141,Navàs,0814101,2022,14848,36483,22111,20650,17881,43938
08141,Navàs,0814101,2021,14025,34657,20839,19950,16760,41414
08141,Navàs,0814101,2020,13618,33830,20250,19250,16141,40098
08141,Navàs,0814101,2019,13485,33711,20028,19250,15981,39948
08141,Navàs,0814101,2018,12835,32224,19182,17850,15150,38036
08141,Navàs,0814101,2017,12305,30974,18373,17150,14481,36452
08141,Navàs,0814101,2016,11754,29731,17549,16450,13753,34788
08141,Navàs,0814101,2015,11460,29014,17188,16450,13418,33969
08141,Navàs,0814102,2022,14435,40742,23303,20650,17735,50057
08141,Navàs,0814102,2021,13837,38378,21619,19250,16784,46553
08141,Navàs,0814102,2020,13143,35571,20534,18550,15621,42277
08141,Navàs,0814102,2019,12197,32855,18961,17850,14422,38848
08141,Navàs,0814102,2018,12207,33682,19137,17850,14562,40181
08141,Navàs,0814102,2017,11719,31070,18289,17850,13886,36818
08141,Navàs,0814102,2016,11537,31193,18284,17850,13562,36667
08141,Navàs,0814102,2015,11006,29485,17007,17500,12920,34611
08142,"Nou de Berguedà, La",0814201,2022,14515,36288,22037,21350,17430,43576
08142,"Nou de Berguedà, La",0814201,2021,13126,34551,20091,18200,15561,40962
08142,"Nou de Berguedà, La",0814201,2020,14070,37094,21411,20650,16459,43391
08142,"Nou de Berguedà, La",0814201,2019,13067,36271,20151,19250,15382,42698
08142,"Nou de Berguedà, La",0814201,2018,12910,36238,19954,17850,14982,42056
08142,"Nou de Berguedà, La",0814201,2017,12477,34203,19043,18550,14469,39664
08142,"Nou de Berguedà, La",0814201,2016,12224,33299,18590,18200,14213,38718
08142,"Nou de Berguedà, La",0814201,2015,12565,33065,18858,19950,14627,38491
08143,Òdena,0814301,2022,14288,38532,21715,19950,17451,47063
08143,Òdena,0814301,2021,13384,36495,20623,19250,16198,44167
08143,Òdena,0814301,2020,13036,35478,19888,18550,15624,42522
08143,Òdena,0814301,2019,12964,35673,20008,18550,15547,42781
08143,Òdena,0814301,2018,12410,34202,19404,17850,15192,41868
08143,Òdena,0814301,2017,12136,33444,18766,17150,14563,40133
08143,Òdena,0814301,2016,11767,32844,18298,16450,14003,39084
08143,Òdena,0814301,2015,11070,31027,17351,15750,13109,36744
08144,Olvan,0814401,2022,14783,35552,21642,21350,17476,42028
08144,Olvan,0814401,2021,14240,34341,21006,19950,16675,40213
08144,Olvan,0814401,2020,13466,32467,19858,18550,15609,37635
08144,Olvan,0814401,2019,13020,31416,19289,17850,15208,36696
08144,Olvan,0814401,2018,12492,29731,18343,17150,14437,34359
08144,Olvan,0814401,2017,12080,29308,17744,16450,13863,33634
08144,Olvan,0814401,2016,11629,28371,17134,16450,13284,32408
08144,Olvan,0814401,2015,11308,27230,16438,15750,12868,30985
08145,Olèrdola,0814501,2022,15453,43343,24095,21350,19583,54928
08145,Olèrdola,0814501,2021,14913,41462,22999,19950,18393,51138
08145,Olèrdola,0814501,2020,14003,38843,21586,19250,17194,47694
08145,Olèrdola,0814501,2019,13923,38754,21620,19950,16996,47309
08145,Olèrdola,0814501,2018,13394,37212,20819,19250,16357,45444
08145,Olèrdola,0814501,2017,12933,35964,20028,17850,15605,43395
08145,Olèrdola,0814501,2016,12556,34862,19476,17850,15146,42053
08145,Olèrdola,0814501,2015,12276,34045,19105,17150,14754,40918
08146,Olesa de Bonesvalls,0814601,2022,15345,41430,23176,22050,18887,50992
08146,Olesa de Bonesvalls,0814601,2021,15057,40160,22655,21350,18592,49587
08146,Olesa de Bonesvalls,0814601,2020,13988,37044,21123,19950,16945,44874
08146,Olesa de Bonesvalls,0814601,2019,13851,36429,21049,19950,16889,44419
08146,Olesa de Bonesvalls,0814601,2018,13141,35390,20171,19250,15850,42686
08146,Olesa de Bonesvalls,0814601,2017,12358,33280,18962,17150,14899,40121
08146,Olesa de Bonesvalls,0814601,2016,11920,32163,18222,16450,14215,38357
08146,Olesa de Bonesvalls,0814601,2015,11375,30368,17252,15050,13536,36139
08147,Olesa de Montserrat,0814701,2022,14665,39688,22224,20650,17909,48467
08147,Olesa de Montserrat,0814701,2021,13998,37766,21270,19950,17006,45881
08147,Olesa de Montserrat,0814701,2020,13533,36656,20656,19250,16395,44410
08147,Olesa de Montserrat,0814701,2019,13306,36379,20410,19250,16075,43948
08147,Olesa de Montserrat,0814701,2018,12840,34999,19706,18550,15435,42071
08147,Olesa de Montserrat,0814701,2017,12258,33367,18901,17850,14710,40040
08147,Olesa de Montserrat,0814701,2016,11888,32424,18291,17150,14182,38680
08147,Olesa de Montserrat,0814701,2015,11562,31802,17828,16450,13733,37773
08148,Olivella,0814801,2022,14111,40176,22550,19950,17808,50702
08148,Olivella,0814801,2021,13556,38069,21557,18550,17068,47933
08148,Olivella,0814801,2020,12807,36443,20488,17850,15867,45149
08148,Olivella,0814801,2019,12873,35892,20496,17850,16002,44617
08148,Olivella,0814801,2018,12475,34127,19636,17150,15406,42146
08148,Olivella,0814801,2017,11921,32348,18900,16450,14910,40459
08148,Olivella,0814801,2016,11894,32311,18762,16450,14753,40076
08148,Olivella,0814801,2015,11753,31463,18630,15750,14512,38847
08149,Olost,0814901,2022,17238,43255,26079,22750,21495,53936
08149,Olost,0814901,2021,16041,39838,24397,21350,20084,49877
08149,Olost,0814901,2020,15212,38093,23146,19950,18622,46635
08149,Olost,0814901,2019,14679,37336,22191,19950,17828,45345
08149,Olost,0814901,2018,13893,35488,20988,17850,16756,42802
08149,Olost,0814901,2017,13232,33377,19972,17850,15871,40033
08149,Olost,0814901,2016,13087,33591,19909,17850,15667,40214
08149,Olost,0814901,2015,12673,32978,19269,17150,15044,39148
08150,Orís,0815001,2022,16786,50215,26142,24150,21114,63162
08150,Orís,0815001,2021,15814,46378,24946,24150,19584,57435
08150,Orís,0815001,2020,15044,44998,23450,22050,18448,55181
08150,Orís,0815001,2019,14605,40767,22585,21350,17875,49894
08150,Orís,0815001,2018,13574,38746,21493,19950,16484,47054
08150,Orís,0815001,2017,13140,36164,20464,19250,16012,44068
08150,Orís,0815001,2016,12776,35414,19693,18900,15289,42381
08150,Orís,0815001,2015,12218,33042,19357,18550,14654,39631
08151,Oristà,0815101,2022,16081,43733,24678,22750,19512,53066
08151,Oristà,0815101,2021,15238,41236,23502,21350,18384,49750
08151,Oristà,0815101,2020,14458,39852,22305,20650,17351,47825
08151,Oristà,0815101,2019,14274,40665,22394,21350,17054,48586
